year,lat,long,name,energy
1,-12,1,water,104.0
1,14,-9,water,90.0
1,13,11,water,83.0
1,-13,-3,water,111.0
1,4,14,water,80.0
1,11,8,water,133.0
1,10,-18,water,95.0
1,-15,-6,water,95.0
1,6,8,water,56.0
1,9,11,water,88.0
1,-8,7,water,114.0
1,1,-12,water,85.0
1,-1,12,water,83.0
1,4,12,water,123.0
1,-5,11,water,109.0
1,5,-9,water,93.0
1,3,-14,water,72.0
1,16,5,water,83.0
1,-12,-12,water,58.0
1,12,-6,water,98.0
1,-1,17,water,100.0
1,13,-3,aquatic,682.0
1,5,13,water,105.0
1,6,12,water,57.0
1,-16,3,water,134.0
1,8,9,water,72.0
1,-11,-10,water,69.0
1,-11,10,water,110.0
1,-12,7,water,66.0
1,12,13,water,96.0
1,12,-7,water,72.0
1,8,11,water,87.0
1,-11,-7,water,74.0
1,-3,13,water,79.0
1,14,-3,water,92.0
1,-2,15,water,84.0
1,13,-6,water,88.0
1,-2,10,water,113.0
1,11,7,water,86.0
1,-11,-6,water,72.0
1,12,-13,water,78.0
1,-6,11,water,112.0
1,13,-8,water,119.0
1,-11,9,water,73.0
1,-1,13,water,110.0
1,-13,5,water,82.0
1,12,-10,water,113.0
1,10,-9,water,91.0
1,14,4,water,53.0
1,-11,5,water,90.0
1,-11,7,water,88.0
1,-9,-11,water,54.0
1,-1,-11,water,68.0
1,1,14,aquatic,676.5
1,-7,-12,water,84.0
1,4,-14,water,65.0
1,-10,10,water,77.0
1,-1,-15,water,101.0
1,10,-14,water,89.0
1,7,7,water,79.0
1,13,5,water,121.0
1,-11,2,water,63.0
1,-15,4,water,129.0
1,-2,-15,water,81.0
1,-13,7,water,90.0
1,-12,8,water,87.0
1,1,-16,water,95.0
1,12,8,water,113.0
1,-13,11,water,59.0
1,-9,11,water,101.0
1,9,9,water,90.0
1,-16,-9,water,119.0
1,-2,-11,water,92.0
1,2,-14,water,99.0
1,1,-13,water,92.0
1,-18,-3,water,48.0
1,14,2,water,68.0
1,-9,-10,water,96.0
1,0,-14,water,77.0
1,-15,-5,water,63.0
1,-13,1,water,81.0
1,14,3,water,111.0
1,14,-5,water,89.0
1,-7,12,water,93.0
1,-16,2,water,101.0
1,3,-13,water,76.0
1,-13,-7,water,96.0
1,10,-5,water,122.0
1,-16,-6,water,63.0
1,14,-8,water,79.0
1,12,4,water,79.0
1,-5,-15,water,127.0
1,-7,17,water,107.0
1,10,8,water,47.0
1,-16,-2,water,73.0
1,5,-13,water,102.0
1,-12,10,water,67.0
1,5,12,water,75.0
1,10,-11,water,95.0
1,4,-13,water,51.0
1,-14,1,water,71.0
1,10,11,water,122.0
1,-17,0,water,50.0
1,15,-3,water,80.0
1,-1,14,water,105.0
1,5,-16,water,107.0
1,-10,-13,water,81.0
1,-13,2,water,75.0
1,2,-19,water,94.0
1,-10,-11,water,66.0
1,2,15,aquatic,733.5
1,15,0,water,80.0
1,12,-4,water,90.0
1,-9,-14,aquatic,651.5
1,14,1,water,87.0
1,-15,-4,water,86.0
1,-6,15,water,81.0
1,-16,-3,water,106.0
1,15,-1,aquatic,706.5
1,-15,0,water,93.0
1,14,-6,water,73.0
1,8,-16,water,103.0
1,-13,3,water,78.0
1,-14,2,aquatic,677.5
1,7,14,water,60.0
1,13,-5,water,80.0
1,-4,-12,water,84.0
1,-1,15,water,76.0
1,-2,14,water,59.0
1,7,-15,water,51.0
1,-11,-9,water,105.0
1,-12,13,water,73.0
1,-14,3,water,94.0
1,-5,13,water,107.0
1,10,-8,water,57.0
1,-8,13,water,112.0
1,-17,-3,water,73.0
1,-8,-15,water,81.0
1,-8,10,water,106.0
1,-10,-10,water,92.0
1,15,-6,water,109.0
1,-15,9,water,111.0
1,-10,-14,water,76.0
1,7,16,water,107.0
1,7,12,aquatic,689.5
1,13,1,water,69.0
1,-15,-3,water,94.0
1,-3,15,water,40.0
1,-3,-15,water,90.0
1,11,14,water,52.0
1,-10,-7,water,82.0
1,-12,5,water,72.0
1,-2,-16,water,78.0
1,-7,11,water,58.0
1,-14,-7,water,89.0
1,15,-7,water,108.0
1,-20,4,water,77.0
1,12,-14,water,104.0
1,0,-15,water,73.0
1,-4,-14,aquatic,670.0
1,8,16,water,79.0
1,-19,3,water,94.0
1,-13,4,water,135.0
1,-7,-13,water,95.0
1,19,3,water,101.0
1,-8,11,water,69.0
1,-12,11,water,68.0
1,16,-1,water,101.0
1,6,-13,water,74.0
1,-9,10,water,106.0
1,-8,-10,water,104.0
1,-16,8,water,112.0
1,1,-14,water,75.0
1,4,16,water,82.0
1,-12,-3,water,103.0
1,-19,-3,water,101.0
1,-13,-1,water,67.0
1,-11,6,water,119.0
1,12,6,water,124.0
1,8,12,water,71.0
1,15,1,water,101.0
1,7,15,water,89.0
1,-11,13,water,102.0
1,-3,-17,water,31.0
1,-1,-17,water,80.0
1,1,17,water,71.0
1,1,-15,water,101.0
1,-14,4,water,79.0
1,10,-15,water,72.0
1,5,-17,water,94.0
1,10,-10,water,74.0
1,-18,-1,water,132.0
1,3,16,water,104.0
1,-15,3,water,78.0
1,-15,10,water,65.0
1,17,-2,water,74.0
1,-11,8,water,99.0
1,-6,13,water,73.0
1,4,13,water,74.0
1,-10,11,water,101.0
1,15,5,water,86.0
1,5,-14,water,89.0
1,11,11,water,91.0
1,-13,12,water,63.0
1,9,10,water,82.0
1,10,15,water,32.0
1,6,-12,water,108.0
1,-16,4,water,41.0
1,14,-10,water,72.0
1,-13,8,water,91.0
1,-14,-4,water,81.0
1,17,-3,water,99.0
1,-15,2,water,72.0
1,-18,1,water,72.0
1,11,-10,water,81.0
1,9,-14,water,86.0
1,-8,14,water,98.0
1,-2,17,water,65.0
1,-16,-7,water,72.0
1,15,-5,water,81.0
1,21,-4,water,113.0
1,8,-18,water,96.0
1,14,-7,water,96.0
1,15,9,water,110.0
1,8,-13,water,86.0
1,-12,-8,water,65.0
1,-18,0,water,77.0
1,-16,6,water,147.0
1,9,12,water,116.0
1,-17,2,water,103.0
1,10,-12,water,80.0
1,-12,-7,water,89.0
1,-14,6,water,106.0
1,-12,-14,water,106.0
1,-14,-3,water,97.0
1,11,-12,water,84.0
1,-17,-2,water,99.0
1,3,15,water,79.0
1,6,16,water,86.0
1,-13,9,water,119.0
1,16,4,water,79.0
1,-14,-10,water,84.0
1,9,-12,water,107.0
1,15,-13,water,105.0
1,-15,-7,water,103.0
1,-5,16,water,66.0
1,-5,14,water,92.0
1,-12,16,water,64.0
1,-11,-14,water,69.0
1,12,-8,water,152.0
