year,lat,long,name,energy
1,-14,-2,water,72.0
1,8,10,water,104.0
1,10,-10,water,92.0
1,-11,1,water,100.0
1,5,-13,water,58.0
1,-6,-4,herb,1138.5
1,-2,10,aquatic,842.5
1,-11,-2,water,77.0
1,8,9,water,93.0
1,14,10,water,93.0
1,-8,-14,water,108.0
1,5,-2,water,71.0
1,2,-8,water,136.0
1,10,-9,water,94.0
1,-9,3,water,60.0
1,4,-9,herb,1185.0
1,-2,11,water,118.0
1,-9,-2,water,100.0
1,4,-6,water,90.0
1,13,4,water,95.0
1,-12,2,water,89.0
1,-8,-4,water,103.0
1,7,7,water,75.0
1,9,-1,water,91.0
1,-8,-6,water,67.0
1,6,1,water,122.0
1,5,-6,water,127.0
1,2,-9,water,89.0
1,3,10,water,82.0
1,-10,-1,water,67.0
1,11,-1,water,76.0
1,-4,-10,water,78.0
1,1,-9,water,87.0
1,-5,9,aquatic,769.5
1,13,-1,water,108.0
1,5,6,water,107.0
1,7,5,water,81.0
1,6,-5,water,100.0
1,10,11,water,82.0
1,-11,10,water,95.0
1,-7,7,water,108.0
1,-2,-11,water,85.0
1,-12,5,water,53.0
1,10,4,water,73.5
1,9,8,water,79.0
1,11,8,water,64.0
1,-9,-5,water,102.0
1,12,0,water,105.0
1,0,11,water,98.0
1,8,-11,water,82.0
1,12,-4,water,63.0
1,8,8,water,77.0
1,6,-10,water,96.0
1,3,-10,water,90.0
1,12,5,water,103.0
1,-3,12,water,72.0
1,-13,-2,water,113.0
1,16,-12,water,96.0
1,-12,0,water,90.0
1,-3,-11,water,96.0
1,-6,4,water,98.0
1,-5,10,aquatic,687.0
1,7,2,water,98.0
1,-3,9,water,65.0
1,-11,5,water,111.0
1,10,5,water,92.0
1,8,-8,herb,1145.0
1,3,9,water,88.0
1,-11,2,water,124.0
1,8,-1,water,70.0
1,6,-9,water,101.0
1,7,4,water,138.0
1,-2,-9,water,86.0
1,1,11,water,86.0
1,-5,-9,water,94.0
1,-9,-4,water,82.0
1,7,-10,water,105.0
1,4,7,water,131.0
1,8,-4,water,71.0
1,-8,-9,water,83.0
1,-10,10,water,86.0
1,-13,-5,water,46.0
1,-11,-3,aquatic,725.5
1,7,-5,water,106.0
1,5,7,water,102.0
1,10,-1,aquatic,818.0
1,9,4,water,109.0
1,3,-7,water,87.0
1,1,-13,water,85.0
1,-2,16,water,102.0
1,-9,-13,water,95.0
1,6,15,water,98.0
1,6,14,water,81.0
1,-13,-8,water,107.0
1,-11,-5,water,104.0
1,-9,-11,water,60.0
1,-5,-8,water,98.0
1,-7,4,water,135.0
1,2,10,water,118.0
1,5,-10,water,88.0
1,-8,10,water,60.0
1,7,10,water,121.0
1,6,7,water,70.0
1,-10,-12,water,74.0
1,-5,-14,water,93.0
1,9,6,water,68.0
1,-1,11,water,63.0
1,8,7,water,101.0
1,6,9,water,78.0
1,-7,-5,water,69.0
1,-4,13,water,42.0
1,12,3,aquatic,840.5
1,16,-10,water,73.0
1,7,-8,water,56.0
1,9,-6,water,85.0
1,12,6,water,62.0
1,-4,7,water,87.0
1,-10,-5,water,73.0
1,6,-11,water,83.0
1,1,-10,water,67.0
1,-3,-9,water,136.0
1,9,2,water,94.0
1,-12,1,water,86.0
1,-7,-11,water,117.0
1,-15,-6,water,100.0
1,10,8,water,86.0
1,4,13,water,85.0
1,-12,-2,water,80.0
1,10,-6,water,126.0
1,-9,6,water,85.0
1,-11,-8,water,96.0
1,2,12,water,109.0
1,-10,-4,water,84.0
1,0,-9,water,90.0
1,1,-19,water,109.0
1,-11,-6,water,116.0
1,-7,-8,water,124.0
1,-9,-3,water,74.0
1,1,13,water,80.0
1,11,5,water,67.0
1,-8,9,water,76.0
1,-8,-3,water,48.0
1,6,13,water,107.0
1,2,-14,water,66.0
1,15,0,water,122.0
1,-15,-5,water,95.0
1,9,-4,water,108.0
1,11,-4,water,92.0
1,-1,13,water,116.0
1,6,4,water,81.0
1,10,-5,water,104.0
1,-12,3,water,60.0
1,-5,-16,water,109.0
1,12,-3,water,114.0
1,-13,-4,water,103.0
1,-4,14,water,102.0
1,-4,-11,water,52.0
1,-10,-8,water,108.0
1,15,-3,water,72.0
1,9,-7,water,100.0
1,-6,-11,water,79.0
1,-18,3,water,71.0
1,-1,-16,water,94.0
1,7,11,water,87.0
1,-15,1,water,103.0
1,-3,11,water,76.0
1,1,10,water,72.0
1,8,13,water,93.0
1,-5,11,water,116.0
1,-14,-1,water,88.0
1,9,5,water,75.0
1,-2,12,water,95.0
1,6,11,water,110.0
1,12,8,water,89.0
1,17,5,water,128.0
1,-2,-16,water,87.0
1,-7,10,water,73.0
1,-10,-7,water,96.0
1,3,11,water,116.0
1,6,8,water,123.0
1,1,15,water,72.0
1,14,3,water,79.0
1,-9,-9,water,95.0
1,-8,8,water,84.0
1,2,16,water,101.0
1,-9,7,water,82.0
1,12,-1,water,90.0
1,13,-7,water,81.0
1,9,-10,water,77.0
1,-9,-7,water,117.0
1,7,-13,water,101.0
1,8,-10,water,81.0
1,-14,3,water,92.0
1,-14,6,water,123.0
1,3,12,water,91.0
1,-8,-11,water,61.0
1,-8,6,water,104.0
1,-13,2,water,74.0
1,10,7,water,106.0
1,6,10,water,75.0
1,6,12,water,99.0
1,-13,-10,water,86.0
1,-11,7,water,80.0
1,5,10,water,114.0
1,0,15,water,91.0
1,9,13,water,78.0
1,-8,12,water,100.0
1,-11,8,water,77.0
1,13,-4,aquatic,721.5
1,-5,13,water,126.0
1,2,9,water,82.0
1,-12,10,water,73.0
1,-10,6,water,77.0
1,-4,-12,water,97.0
1,-13,-7,water,103.0
1,20,1,water,102.0
1,-13,3,water,80.0
1,9,15,water,113.0
1,-8,7,water,109.0
1,-11,3,water,108.0
1,-10,8,water,85.0
1,14,0,water,97.0
1,-12,4,water,98.0
1,11,-13,water,103.0
1,13,1,aquatic,679.0
1,6,-7,water,103.0
1,-13,6,water,91.0
1,-13,7,water,99.0
1,10,13,water,119.0
1,-16,0,water,69.0
1,-4,10,water,110.0
1,13,-6,water,77.0
1,11,-9,water,71.0
1,-1,14,water,67.0
1,-11,4,water,68.0
1,10,-7,water,69.0
1,5,11,water,72.0
1,10,9,water,67.0
1,-12,-1,water,119.0
1,-9,-8,water,61.0
1,-11,6,water,93.0
1,-12,-3,water,69.0
1,-7,-9,water,61.0
1,9,-8,water,62.0
1,13,-2,water,105.0
1,-5,-13,water,78.0
1,-9,8,water,77.0
1,15,-4,water,87.0
1,15,-2,water,64.0
1,-11,-1,water,91.0
1,-3,18,water,99.0
1,0,-13,water,73.0
1,6,16,water,126.0
1,13,-5,water,103.0
1,-1,-15,water,50.0
1,-14,-3,water,60.0
1,4,-13,water,84.0
1,-15,-9,water,98.0
1,5,12,water,93.0
1,-3,-15,water,62.0
1,8,14,water,119.0
1,-6,9,water,52.0
1,8,12,water,87.0
1,2,14,water,58.0
1,-4,-13,water,105.0
1,-5,-11,water,92.0
1,4,10,water,103.0
1,11,7,water,76.0
1,9,-9,water,136.0
1,4,11,water,88.0
1,-8,-8,water,86.0
1,-18,4,water,90.0
1,9,7,water,53.0
1,14,-3,water,112.0
1,-13,-1,water,87.0
1,-14,-4,water,86.0
1,-2,-13,water,85.0
1,13,-10,water,107.0
1,-12,-6,water,120.0
1,3,17,water,57.0
1,3,-13,water,101.0
1,-14,0,water,99.0
1,-5,-12,water,74.0
1,7,-12,water,75.0
1,14,-11,water,140.0
1,-3,16,water,97.0
1,5,-12,water,87.0
1,-12,6,water,59.0
1,11,-6,water,97.0
1,1,-15,water,110.0
1,-3,13,water,94.0
1,-6,12,water,71.0
1,9,10,water,98.0
1,-10,-13,water,68.0
1,-13,9,water,120.0
1,-7,12,water,110.0
1,0,17,water,112.0
1,7,-9,water,84.0
1,-10,-3,water,107.0
1,2,-12,water,116.0
1,9,9,water,88.0
1,15,-5,water,74.0
1,-3,-19,water,96.0
1,-11,-9,water,64.0
1,-10,-10,water,111.0
1,3,-12,water,71.0
1,12,-5,water,71.0
1,-13,1,water,100.0
1,-5,15,water,127.0
1,-14,-8,water,79.0
1,10,-8,water,84.0
1,-7,13,water,89.0
1,-10,9,water,93.0
1,-2,14,water,74.0
1,12,-7,water,56.0
1,-2,13,water,96.0
1,8,-14,water,87.0
1,-7,14,water,84.0
1,-1,15,water,89.0
1,11,6,water,85.0
1,7,13,water,80.0
1,7,17,water,72.0
1,-15,6,water,63.0
1,-17,1,water,93.0
1,13,3,aquatic,797.5
1,7,8,water,83.0
1,-5,12,water,117.0
1,-3,14,water,121.0
1,13,6,water,81.0
1,0,13,water,56.0
1,7,9,water,70.0
1,-6,15,water,108.0
1,1,-14,water,91.0
1,-12,-12,water,59.0
1,14,-5,water,87.0
1,0,-14,water,92.0
1,17,-4,water,77.0
1,16,-3,water,82.0
1,-8,-15,water,121.0
1,6,-13,water,75.0
1,-5,-19,water,63.0
1,-14,2,water,70.0
1,15,-1,water,107.0
1,-11,-11,water,43.0
1,-2,-14,water,94.0
1,-9,-16,water,80.0
1,-11,9,water,114.0
1,14,2,water,91.0
1,7,12,water,80.0
1,15,1,water,133.0
1,-12,-10,water,111.0
1,-15,-4,water,93.0
1,-1,-14,water,81.0
1,-3,-18,water,99.0
1,4,12,water,89.0
1,15,6,aquatic,721.5
1,0,-17,water,78.0
1,6,-12,aquatic,942.5
1,10,10,water,103.0
1,3,-15,water,105.0
1,-1,-17,water,88.0
1,-8,-10,water,106.0
1,17,-2,water,100.0
1,-7,-10,water,61.0
1,-18,9,water,96.0
1,-7,9,water,114.0
1,13,15,water,90.0
1,-4,12,water,92.0
1,16,0,water,73.0
1,7,-11,water,118.0
1,14,-4,water,110.0
1,0,-16,water,85.0
1,-6,-13,water,78.0
1,11,-8,water,75.0
1,-15,3,water,99.0
1,-14,-7,water,126.0
1,3,16,water,119.0
1,-13,-3,water,99.0
1,0,16,water,70.0
1,0,-15,water,69.0
1,-6,-12,water,90.0
1,-9,14,water,80.0
1,12,-10,water,90.0
1,-6,13,water,68.0
1,-14,8,water,92.0
1,11,-10,water,104.0
1,-3,-17,water,84.0
1,12,14,water,113.0
1,-9,10,water,76.0
1,-5,16,water,81.0
1,14,6,water,83.0
1,-14,-5,water,82.0
1,14,4,water,100.0
1,-5,14,water,96.0
1,-18,0,water,54.0
1,11,13,water,106.0
1,-3,-20,water,73.0
1,12,-9,water,94.0
1,-7,-12,water,110.0
1,-15,0,water,85.0
1,-14,-6,water,122.0
1,-12,7,water,104.0
1,4,14,water,60.0
1,-4,17,water,74.0
1,9,-14,water,91.0
1,19,3,water,85.0
1,-13,5,water,80.0
1,9,12,water,91.0
1,-12,11,water,84.0
1,-10,-9,water,84.0
1,16,-2,water,93.0
1,-8,11,water,88.0
1,4,-15,water,99.0
1,-11,11,water,62.0
1,0,12,water,102.0
1,-14,14,water,95.0
1,13,-8,water,93.0
1,4,15,water,106.0
1,12,9,water,64.0
1,0,-19,water,78.0
1,-3,-14,water,65.0
1,18,5,water,121.0
1,-12,-11,water,95.0
1,4,-14,water,97.0
1,-14,1,water,83.0
1,12,-6,water,104.0
1,12,7,water,94.0
1,8,-12,water,79.0
1,8,-15,water,94.0
1,7,-17,water,81.0
1,-14,9,water,122.0
1,7,15,water,53.0
1,13,7,water,116.0
1,8,-13,water,58.0
1,15,9,water,64.0
1,15,2,water,107.0
1,9,-11,water,79.0
1,16,-1,water,95.0
1,-6,-18,water,88.0
1,-9,-12,water,81.0
1,4,-19,water,105.0
1,-7,15,water,92.0
1,-9,-15,water,95.0
1,-4,-16,water,120.0
1,-12,-8,water,88.0
1,-6,16,water,81.0
1,-2,-12,water,87.0
1,-3,-13,water,95.0
1,-17,-3,water,131.0
1,-12,-5,water,47.0
1,2,15,water,123.0
1,10,-11,water,95.0
1,-8,17,water,98.0
1,-4,-14,water,64.0
1,3,13,water,91.0
1,-16,6,water,139.0
1,10,-14,water,119.0
1,-15,-2,water,49.0
1,5,15,water,101.0
1,-8,16,water,101.0
1,-20,-3,water,99.0
1,5,14,water,39.0
1,4,-18,water,69.0
1,-15,-1,water,98.0
1,20,7,water,95.0
1,-7,-13,water,107.0
1,14,-6,water,81.0
1,7,-15,water,91.0
1,-7,16,water,95.0
1,-13,-6,water,73.0
1,-19,6,water,81.0
1,-1,17,water,112.0
1,-18,7,water,75.0
1,2,-16,water,89.0
1,-9,12,water,98.0
1,16,1,water,79.0
1,-20,2,water,62.0
1,-10,11,water,91.0
1,16,-4,water,86.0
1,-13,13,water,94.0
1,9,-12,water,72.0
1,-10,-14,water,98.0
1,-15,-11,water,97.0
1,16,2,water,110.0
1,1,14,water,137.0
1,10,-16,water,102.0
1,5,-16,water,121.0
1,18,9,water,122.0
1,3,-16,water,57.0
1,11,-12,water,76.0
1,8,16,water,67.0
1,11,12,water,79.0
1,-20,-7,water,102.0
1,-19,-3,water,111.0
1,-12,-9,water,96.0
1,12,-8,water,41.0
1,11,-11,water,57.0
1,17,8,water,118.0
1,-10,-11,water,75.0
1,-16,2,water,90.0
1,15,12,water,112.0
1,-14,11,water,34.0
1,13,-11,water,96.0
1,-13,4,water,106.0
1,14,-9,water,78.0
1,-15,10,water,120.0
1,-11,-10,water,73.0
1,-19,0,water,77.0
1,12,10,water,94.0
1,14,-1,water,67.0
1,-15,-3,water,123.0
1,-8,14,water,60.0
1,1,-16,water,140.0
1,-18,1,water,92.0
1,11,10,water,90.0
1,-4,-15,water,102.0
1,-16,5,water,91.0
1,17,-3,water,111.0
1,-12,-7,water,93.0
1,-9,16,water,98.0
1,-17,-7,water,49.0
1,-8,-22,water,92.0
1,0,14,water,111.0
1,-17,6,water,92.0
1,-9,11,water,53.0
1,17,1,water,83.0
1,-6,-15,water,103.0
1,16,3,water,91.0
1,10,12,water,99.0
1,3,14,water,83.0
1,13,8,water,129.0
1,-17,4,water,123.0
1,15,5,water,86.0
1,-11,15,water,68.0
1,-13,8,water,82.0
1,14,-2,water,90.0
1,12,11,water,90.0
1,-16,12,water,74.0
1,4,17,water,86.0
1,18,4,water,64.0
1,-8,-13,water,106.0
1,15,3,water,58.0
1,-10,12,water,85.0
1,-18,-2,water,74.0
1,-6,-14,water,86.0
1,5,-14,water,68.0
1,1,-22,water,79.0
1,-21,-1,water,69.0
1,-12,8,water,95.0
1,13,11,water,113.0
1,5,-18,water,79.0
1,-8,-12,water,89.0
1,15,4,water,64.0
1,9,11,water,98.0
1,20,0,water,86.0
1,7,-14,water,93.0
1,-2,-17,water,82.0
1,4,20,water,59.0
1,-7,-15,water,49.0
1,5,-15,water,107.0
1,-9,13,water,101.0
1,-4,16,water,103.0
1,-4,15,water,72.0
1,-2,-15,water,65.0
1,6,-14,water,104.0
1,3,15,water,156.0
1,-17,5,water,85.0
1,4,16,water,65.0
1,-6,14,water,66.0
1,16,-5,water,94.0
1,-10,16,water,66.0
1,15,-11,water,100.0
1,12,-11,water,137.0
1,-12,9,water,91.0
1,5,17,water,81.0
1,-6,19,water,94.0
1,17,-5,water,74.0
1,-15,2,water,139.0
1,-2,15,water,92.0
1,15,-7,water,109.0
1,11,11,water,102.0
1,-17,-10,water,82.0
1,-15,-7,water,85.0
1,-3,15,water,54.0
1,-16,3,water,86.0
1,13,-9,water,67.0
1,-16,-3,water,70.0
1,-1,16,water,85.0
1,-17,-6,water,91.0
1,-13,12,water,100.0
1,9,-13,water,76.0
1,14,12,water,101.0
1,-15,9,water,133.0
1,-8,15,water,53.0
1,-1,-18,water,85.0
1,19,9,water,94.0
1,14,-7,water,67.0
1,-8,-16,water,95.0
1,4,-16,water,48.0
1,-17,7,water,113.0
1,-16,10,water,95.0
1,-13,10,water,96.0
1,17,-1,water,94.0
1,-12,14,water,118.0
1,-9,15,water,90.0
1,-21,0,water,112.0
1,5,-17,water,102.0
1,-15,4,water,73.0
1,9,-17,water,68.0
1,0,-18,water,76.0
1,10,-12,water,72.0
1,21,-2,water,90.0
1,6,17,water,125.0
1,10,-18,water,82.0
1,-6,17,water,120.0
1,-7,-14,water,109.0
1,14,8,water,132.0
1,-15,5,water,60.0
1,14,-12,water,51.0
1,-5,-18,water,85.0
1,2,-15,water,123.0
1,-17,-1,water,104.0
1,18,8,water,84.0
1,-17,2,water,82.0
1,-16,8,water,107.0
1,-16,-2,water,108.0
1,-14,-11,water,81.0
1,-16,-6,water,118.0
1,-14,10,water,105.0
1,13,10,water,88.0
1,13,9,water,98.0
1,-10,-18,water,58.0
1,-20,1,water,72.0
1,-17,-4,water,102.0
1,19,0,water,100.0
1,17,6,water,63.0
1,16,11,water,105.0
1,1,16,water,81.0
1,18,6,water,85.0
1,13,-12,water,124.0
1,-6,-17,water,93.0
1,-16,-5,water,86.0
1,9,16,water,103.0
1,-13,-11,water,90.0
1,7,-16,water,79.0
1,16,-7,water,74.0
1,-11,-12,water,73.0
1,-10,13,water,88.0
1,-13,-12,water,71.0
1,-16,1,water,74.0
1,17,2,water,83.0
1,-18,-3,water,55.0
1,-16,-4,water,110.0
1,-7,-16,water,84.0
1,2,-22,water,71.0
1,-16,4,water,71.0
1,6,-17,water,90.0
1,-12,-15,water,92.0
1,4,-17,water,65.0
1,-14,-9,water,101.0
1,10,-17,water,68.0
1,4,18,water,105.0
1,11,14,water,55.0
1,14,9,water,111.0
1,-17,0,water,83.0
1,16,-13,water,105.0
1,1,-18,water,77.0
1,16,7,water,80.0
1,-15,8,water,109.0
1,-18,-6,water,89.0
1,2,19,water,100.0
1,11,15,water,84.0
1,-5,-15,water,106.0
1,14,5,water,109.0
1,-1,18,water,96.0
1,15,7,water,107.0
1,-13,11,water,82.0
1,-13,-9,water,65.0
1,9,14,water,92.0
1,15,11,water,88.0
1,1,17,water,106.0
1,6,-16,water,65.0
1,-18,-10,water,83.0
1,-16,-8,water,111.0
1,5,-20,water,82.0
1,2,-17,water,108.0
1,16,4,water,103.0
1,-4,18,water,81.0
1,3,18,water,64.0
1,16,5,water,76.0
1,17,4,water,89.0
1,-10,14,water,91.0
1,-8,13,water,76.0
1,1,19,water,68.0
1,-16,-10,water,63.0
1,-9,17,water,109.0
1,18,-2,water,50.0
1,17,-6,water,74.0
1,13,-17,water,96.0
1,14,-8,water,124.0
1,5,16,water,109.0
1,-17,10,water,58.0
1,8,15,water,120.0
1,14,11,water,115.0
1,7,16,water,82.0
1,19,5,water,57.0
1,-19,5,water,114.0
1,13,12,water,80.0
1,-10,15,water,65.0
1,-2,-20,water,84.0
1,12,-12,water,76.0
1,7,14,water,74.0
1,10,15,water,95.0
1,3,-18,water,89.0
1,6,-15,water,102.0
1,7,18,water,99.0
1,18,-6,water,72.0
1,-14,7,water,119.0
1,16,-8,water,99.0
1,-2,19,water,88.0
1,-12,-13,water,69.0
1,9,-15,water,84.0
1,17,0,water,78.0
1,-15,7,water,92.0
1,-7,17,water,90.0
1,18,2,water,84.0
1,-15,-8,water,117.0
1,15,-8,water,99.0
1,-12,12,water,69.0
1,-9,18,water,118.0
1,-15,-13,water,93.0
1,1,-17,water,77.0
1,-11,-14,water,87.0
1,16,6,water,79.0
1,11,-19,water,55.0
1,12,-13,water,109.0
1,21,-1,water,111.0
1,15,10,water,69.0
1,-16,-9,water,102.0
1,18,-4,water,104.0
1,-1,19,water,103.0
1,-2,17,water,103.0
1,13,13,water,98.0
1,13,-18,water,108.0
1,-7,-17,water,94.0
1,22,7,water,73.0
1,3,-19,water,50.0
1,-18,-12,water,84.0
1,12,-15,water,110.0
1,19,6,water,77.0
1,-11,12,water,100.0
1,-15,-14,water,82.0
1,0,20,water,79.0
1,-22,2,water,103.0
1,0,23,water,65.0
1,11,-16,water,69.0
1,-6,-16,water,89.0
1,-9,-18,water,89.0
1,9,17,water,82.0
1,15,-9,water,78.0
1,-3,17,water,106.0
1,16,-9,water,76.0
1,-4,-19,water,106.0
1,12,15,water,84.0
1,3,-17,water,89.0
1,2,-18,water,50.0
1,17,10,water,109.0
1,16,10,water,82.0
1,-15,-18,water,125.0
1,20,-6,water,79.0
1,-14,-13,water,128.0
1,-1,21,water,87.0
1,-16,7,water,75.0
1,-13,-13,water,128.0
1,-20,-11,water,101.0
1,18,3,water,74.0
1,-3,-16,water,83.0
1,15,-10,water,57.0
1,-19,-1,water,93.0
1,20,-1,water,52.0
1,-18,-1,water,77.0
1,-18,6,water,84.0
1,13,16,water,74.0
1,2,18,water,76.0
1,18,0,water,60.0
1,-2,22,water,67.0
1,17,-7,water,82.0
1,19,-6,water,73.0
1,10,14,water,66.0
1,14,-14,water,112.0
1,-16,9,water,80.0
1,10,-13,water,95.0
1,7,-20,water,81.0
1,-17,-8,water,80.0
1,-16,-7,water,113.0
1,-17,-5,water,114.0
1,-11,13,water,82.0
1,-12,16,water,62.0
1,-4,-21,water,95.0
1,-13,15,water,46.0
1,16,9,water,90.0
1,16,8,water,97.0
1,2,17,water,96.0
1,4,-21,water,128.0
1,17,-9,water,85.0
1,5,19,water,80.0
1,10,16,water,48.0
1,-14,-12,water,88.0
1,-14,13,water,76.0
1,-10,-16,water,78.0
1,15,-6,water,69.0
1,18,11,water,72.0
1,12,13,water,99.0
1,-20,3,water,82.0
1,13,14,water,98.0
1,19,8,water,92.0
1,-19,-8,water,46.0
1,-11,14,water,92.0
1,8,-16,water,93.0
1,21,-4,water,60.0
1,18,-1,water,104.0
1,8,-20,water,115.0
1,6,-18,water,97.0
1,-17,-2,water,75.0
1,19,-3,water,61.0
1,-5,-17,water,126.0
1,5,18,water,52.0
1,14,-10,water,59.0
1,-4,20,debris,33.0
1,-19,-4,debris,30.0
1,-14,-10,debris,15.0
1,-18,5,debris,13.0
1,-7,-21,debris,41.0
1,16,13,debris,32.0
1,-18,-4,debris,30.0
1,12,17,debris,16.0
1,17,9,debris,44.0
1,-18,-9,debris,40.0
1,22,9,debris,20.0
1,-10,-15,debris,38.0
1,19,-7,debris,48.0
1,-20,-5,debris,18.0
1,19,1,debris,63.0
1,-9,-19,debris,45.0
1,-15,-12,debris,24.0
1,-18,2,debris,46.0
1,8,-18,debris,21.0
1,-15,14,debris,28.0
1,12,12,debris,67.0
1,1,18,debris,78.0
1,9,-16,debris,49.0
1,-15,-10,debris,36.0
1,13,-15,debris,51.0
1,1,-20,debris,41.0
1,-21,2,debris,14.0
1,8,19,debris,46.0
1,13,17,debris,42.0
1,10,-15,debris,67.0
1,-16,11,debris,26.0
1,4,-20,debris,81.0
1,-27,3,debris,37.0
1,-19,-2,debris,46.0
1,-22,-2,debris,34.0
1,-20,-1,debris,15.0
1,7,-18,debris,27.0
1,-7,-26,debris,15.0
1,-11,-15,debris,41.0
1,13,-13,debris,3.0
1,15,-12,debris,49.0
1,9,-20,debris,54.0
1,-21,3,debris,68.0
1,-4,-18,debris,-23.0
1,22,2,debris,47.0
1,19,-8,debris,33.0
1,0,-21,debris,17.0
1,-1,-19,debris,33.0
1,6,-19,debris,53.0
1,19,-2,debris,39.0
1,0,-20,debris,39.0
1,-11,-16,debris,41.0
1,11,-14,debris,17.0
1,-18,-5,debris,42.0
1,-2,18,debris,1.0
1,6,20,debris,69.0
1,-13,-16,debris,46.0
1,3,-20,debris,13.0
1,16,-11,debris,51.0
1,7,-26,debris,60.0
1,-21,-8,debris,32.0
1,-19,-12,debris,52.0
1,-8,20,debris,49.0
1,-13,-15,debris,46.0
1,-19,2,debris,-21.0
1,-6,18,debris,54.0
1,0,18,debris,87.0
1,8,-17,debris,25.0
1,-13,-14,debris,53.0
1,-20,4,debris,12.0
1,-15,15,debris,24.0
1,0,21,debris,63.0
1,-4,21,debris,32.0
1,16,-6,debris,31.0
1,-20,6,debris,37.0
1,13,-14,debris,9.0
1,-2,-18,debris,35.0
1,-12,15,debris,37.0
1,-19,-9,debris,58.0
1,4,19,debris,70.0
1,23,7,debris,20.0
1,-17,3,debris,44.0
1,20,8,debris,55.0
1,15,16,debris,59.0
1,-12,-14,debris,41.0
1,-5,17,debris,43.0
1,17,3,debris,75.0
1,12,-14,debris,18.0
1,14,13,debris,36.0
1,3,19,debris,17.0
1,-19,-10,debris,-2.0
