year,lat,long,name,energy
1,-8,1,water,66.0
1,8,1,water,102.0
1,-6,-1,water,103.0
1,1,9,water,64.0
1,-3,1,water,102.0
1,0,7,water,141.0
1,5,7,water,36.0
1,-13,0,water,100.0
1,9,4,water,59.0
1,2,7,water,90.0
1,-4,-6,water,80.0
1,0,6,water,60.0
1,-8,-6,water,67.0
1,-8,8,water,73.0
1,-11,-4,water,108.0
1,3,-7,water,64.0
1,4,-7,water,95.0
1,9,1,water,101.0
1,-8,4,water,82.0
1,-1,7,water,73.0
1,10,2,water,94.0
1,-2,-10,water,65.0
1,4,3,water,83.0
1,14,4,water,88.0
1,6,-5,water,111.0
1,5,-14,water,84.0
1,0,-3,water,93.0
1,10,-4,water,108.0
1,-4,8,water,96.0
1,-10,-7,water,136.0
1,-10,-8,water,90.0
1,8,-1,water,98.0
1,2,3,water,83.0
1,8,3,water,109.0
1,-11,2,water,18.0
1,-8,0,water,79.0
1,-1,-13,water,103.0
1,0,-2,water,59.0
1,6,-2,water,128.0
1,1,-6,water,80.0
1,5,-3,water,65.0
1,10,-7,water,93.0
1,2,4,water,80.0
1,-8,-1,water,88.0
1,-9,1,water,104.0
1,3,6,water,92.0
1,-4,-7,water,82.0
1,5,-10,water,84.0
1,0,3,water,108.0
1,-5,5,water,109.0
1,-7,-4,water,87.0
1,7,5,water,108.0
1,-2,-8,water,86.0
1,5,-6,water,88.0
1,-2,12,water,76.0
1,7,-1,water,102.0
1,-6,7,water,79.0
1,-9,7,water,84.0
1,1,7,water,68.0
1,1,5,water,69.0
1,-3,3,water,79.0
1,9,3,water,114.0
1,3,-4,water,61.0
1,-8,3,water,60.0
1,-6,-2,water,88.0
1,14,6,water,99.0
1,-2,-9,water,93.0
1,16,-5,water,115.0
1,3,4,water,86.0
1,-5,-1,water,87.0
1,-6,4,water,111.0
1,-8,9,water,115.0
1,-6,3,water,112.0
1,-5,-7,water,84.0
1,1,4,water,101.0
1,7,4,water,84.0
1,1,-1,water,107.0
1,-1,5,water,81.0
1,-3,7,water,93.0
1,-4,3,water,92.0
1,3,0,water,43.0
1,3,10,water,84.0
1,2,-1,water,112.0
1,-7,5,water,78.0
1,-4,1,water,115.0
1,-3,-8,water,88.0
1,6,0,water,89.0
1,8,-5,water,67.0
1,-1,1,water,86.0
1,5,-9,water,95.0
1,-7,-3,water,71.0
1,8,-2,water,78.0
1,3,-12,water,78.0
1,7,-3,water,111.0
1,1,8,water,66.0
1,-1,8,water,75.0
1,-12,0,water,61.0
1,14,7,water,126.0
1,0,10,water,126.0
1,11,2,water,66.0
1,1,6,water,111.0
1,3,-6,water,76.0
1,-4,-9,water,73.0
1,-5,7,water,110.0
1,5,2,water,98.0
1,-5,-8,water,76.0
1,-9,-7,water,101.0
1,-5,-3,water,86.0
1,7,9,water,77.0
1,7,2,water,86.0
1,12,8,water,72.0
1,-3,12,water,47.0
1,1,-13,water,119.0
1,-2,11,water,101.0
1,2,6,water,98.0
1,11,-2,water,78.0
1,-1,-7,water,110.0
1,-5,-4,water,62.0
1,-8,-9,water,98.0
1,-5,8,water,97.0
1,-7,8,water,88.0
1,3,2,water,81.0
1,3,-9,water,85.0
1,3,15,water,90.0
1,-1,11,water,62.0
1,6,8,water,99.0
1,3,-5,water,110.0
1,-7,4,water,94.0
1,0,11,water,119.0
1,12,-2,water,75.0
1,8,2,water,86.0
1,-1,12,water,80.0
1,-6,0,water,100.0
1,-3,-6,water,62.5
1,15,-7,water,106.0
1,4,-8,water,98.0
1,12,9,water,85.0
1,-6,5,water,104.0
1,5,-7,water,120.0
1,2,5,water,114.0
1,8,5,water,111.0
1,4,7,water,86.0
1,7,3,water,118.0
1,-11,-2,water,105.0
1,7,-5,water,82.0
1,-9,-1,water,83.0
1,6,2,water,133.0
1,0,9,water,64.0
1,-4,-4,water,93.0
1,-10,-3,water,94.0
1,-9,0,water,81.0
1,8,-10,water,76.0
1,5,9,water,80.0
1,-1,-11,water,79.0
1,4,-5,water,87.0
1,-4,11,water,77.0
1,6,5,water,84.0
1,1,-11,water,97.0
1,7,-2,water,101.0
1,-9,-6,water,70.0
1,-17,-12,water,107.0
1,1,17,water,112.0
1,-1,-10,woody,2145.5
1,4,-6,water,80.0
1,-4,10,water,108.0
1,2,-7,water,80.0
1,10,-5,water,121.0
1,6,6,water,69.0
1,7,6,water,111.0
1,6,4,water,103.0
1,-8,5,water,104.0
1,4,4,water,76.0
1,4,9,water,103.0
1,-6,-7,aquatic,722.5
1,4,6,water,58.0
1,10,-6,water,73.0
1,0,-14,water,108.0
1,-9,-8,water,76.0
1,7,-6,water,111.0
1,6,-8,water,105.0
1,8,-4,water,78.0
1,-10,0,water,62.0
1,11,0,water,86.0
1,2,11,water,82.0
1,-7,-1,water,94.0
1,-5,-6,water,69.0
1,10,-1,aquatic,636.0
1,-14,-2,water,97.0
1,0,13,water,104.0
1,-1,9,water,92.0
1,-8,6,water,91.0
1,-2,9,water,102.0
1,-4,-10,water,117.0
1,-5,-5,water,77.0
1,8,-11,water,56.0
1,2,-13,water,112.0
1,2,-9,water,76.0
1,5,6,water,114.0
1,2,-10,water,103.0
1,-11,3,water,81.0
1,-12,-4,water,55.0
1,-2,-11,water,76.0
1,3,12,water,114.0
1,-7,-9,water,85.0
1,-12,-1,water,86.0
1,-3,-5,water,87.0
1,5,-12,water,100.0
1,-6,-9,water,96.0
1,-11,-3,water,71.0
1,-9,5,water,73.0
1,5,-11,water,103.0
1,-8,-4,water,105.0
1,-4,-8,water,81.0
1,-11,-7,water,99.0
1,10,-3,water,83.0
1,-10,2,water,102.0
1,8,-3,water,72.0
1,8,6,water,77.0
1,-8,-2,water,89.0
1,13,-2,water,115.0
1,6,-6,water,126.0
1,6,7,water,62.0
1,-6,12,water,106.0
1,11,6,water,65.0
1,2,10,water,64.0
1,6,12,water,63.0
1,-6,-8,water,102.0
1,-11,-5,water,73.0
1,9,-10,water,73.0
1,0,14,water,92.0
1,5,-8,water,97.0
1,9,-5,water,123.0
1,2,8,water,104.0
1,11,3,water,93.0
1,11,4,water,79.0
1,-10,7,water,74.0
1,0,-12,water,96.0
1,4,-4,water,80.0
1,-6,10,water,68.0
1,8,-7,water,63.0
1,1,12,water,93.0
1,8,-9,water,93.0
1,-9,2,water,96.0
1,10,-12,water,99.0
1,8,8,water,75.0
1,2,-11,water,67.0
1,-10,5,water,95.0
1,9,2,water,64.0
1,11,-9,water,55.0
1,8,-14,water,89.0
1,1,-9,water,94.0
1,4,-10,water,46.0
1,-6,8,water,114.0
1,-10,4,water,77.0
1,10,1,water,61.0
1,14,-3,water,92.0
1,-10,9,water,94.0
1,-11,0,water,67.0
1,-10,-2,water,88.0
1,-8,2,water,90.0
1,-10,6,water,68.0
1,7,-7,water,75.0
1,-7,-13,water,82.0
1,13,2,water,99.0
1,-1,-12,water,104.0
1,1,10,water,121.0
1,-9,-13,water,100.0
1,1,-10,water,84.0
1,9,-4,water,66.5
1,3,9,water,100.0
1,-9,6,water,69.0
1,7,-4,water,106.0
1,8,4,water,63.0
1,0,-13,water,95.0
1,1,11,water,91.0
1,-6,9,water,113.0
1,-5,9,water,107.0
1,3,11,water,91.0
1,12,-5,water,103.0
1,10,3,water,97.0
1,11,10,water,70.0
1,1,14,water,107.0
1,2,-8,water,85.0
1,6,-11,water,135.0
1,5,10,water,76.0
1,4,15,water,94.0
1,-10,-6,water,98.0
1,-4,-17,water,103.0
1,12,-3,water,85.0
1,8,-6,water,130.0
1,-12,-10,water,62.5
1,-12,-5,water,112.0
1,-3,-9,water,94.0
1,-8,-8,water,81.0
1,-9,-5,water,80.0
1,9,-1,water,117.0
1,-2,8,water,84.0
1,-11,-9,water,84.0
1,-7,6,water,74.0
1,-8,-3,water,95.0
1,-10,-4,water,71.0
1,-10,1,water,97.0
1,15,-6,water,75.0
1,4,12,water,105.0
1,-10,-1,water,66.0
1,-6,13,water,102.0
1,-7,-8,water,122.0
1,-7,10,water,67.0
1,-7,-17,water,93.0
1,11,5,water,104.0
1,4,-13,water,118.0
1,5,5,water,56.0
1,-13,1,water,68.0
1,-12,5,water,66.0
1,8,10,water,77.0
1,-1,10,water,91.0
1,10,7,water,103.0
1,-16,-3,water,98.0
1,8,-8,water,70.0
1,13,-6,water,71.0
1,-7,9,water,81.0
1,6,13,water,81.0
1,18,6,water,59.0
1,9,-6,water,77.0
1,-13,4,water,108.0
1,8,7,water,69.0
1,4,8,water,115.0
1,-8,-5,water,97.0
1,-3,10,water,92.0
1,-11,4,water,77.0
1,0,-10,water,81.0
1,11,-11,water,76.0
1,-2,-13,water,54.0
1,2,-12,water,120.0
1,-13,-8,water,77.0
1,-10,-5,water,90.0
1,11,8,water,76.0
1,8,11,water,72.0
1,-7,-12,water,87.0
1,-8,7,water,113.0
1,-6,-13,water,78.0
1,2,9,water,92.0
1,2,13,water,73.0
1,-3,-13,water,82.0
1,-13,2,water,101.0
1,11,-3,water,114.0
1,-5,-9,water,122.0
1,-5,13,water,115.0
1,11,-5,water,112.0
1,12,6,water,91.0
1,-9,-12,water,100.0
1,13,7,water,102.0
1,17,-3,water,83.0
1,4,-11,water,57.0
1,12,0,water,65.0
1,4,-16,water,98.0
1,7,-9,water,99.0
1,-14,1,water,107.0
1,-16,5,water,90.0
1,-2,15,water,89.0
1,11,9,water,80.0
1,10,5,water,82.0
1,0,12,water,120.0
1,-4,-12,water,54.0
1,-4,9,water,116.0
1,13,1,water,95.0
1,10,-10,water,115.0
1,-9,-4,water,95.0
1,7,10,water,75.0
1,9,-7,water,81.0
1,11,-4,water,91.0
1,-12,-3,water,69.0
1,-11,-8,water,67.0
1,4,-12,water,85.0
1,7,8,water,74.0
1,6,-10,water,91.0
1,10,-8,water,82.0
1,-7,11,water,83.0
1,5,8,water,91.0
1,-5,-10,water,55.0
1,-14,-8,water,86.0
1,-6,-11,water,92.0
1,-11,6,water,79.0
1,-19,0,water,57.0
1,2,-15,water,124.0
1,8,14,water,82.0
1,3,-10,water,105.0
1,-11,8,water,94.0
1,-12,-2,water,91.0
1,-9,-10,water,58.0
1,11,-1,water,96.0
1,13,-5,water,100.0
1,-8,10,water,117.0
1,-3,11,water,60.0
1,-3,-11,water,105.0
1,-15,0,water,93.0
1,5,12,water,113.0
1,-9,8,water,89.0
1,6,9,water,115.0
1,-12,9,water,106.0
1,13,-3,water,91.0
1,9,6,water,105.0
1,12,3,water,111.0
1,-1,13,water,109.0
1,-11,-6,water,81.0
1,6,11,water,43.0
1,17,2,water,101.0
1,4,-9,water,81.0
1,13,5,water,64.0
1,2,12,water,105.0
1,-17,-8,water,91.0
1,-9,15,water,91.0
1,-11,5,water,94.0
1,12,2,water,112.0
1,-16,-5,water,124.0
1,-14,3,water,93.0
1,5,11,water,68.0
1,12,-1,water,86.0
1,-12,2,water,112.0
1,-7,-11,water,99.0
1,-10,10,water,54.0
1,18,-1,water,93.0
1,-12,8,water,92.0
1,-12,1,water,113.0
1,-3,-14,water,76.0
1,-11,1,water,90.0
1,12,4,water,86.0
1,-8,-7,water,86.0
1,15,1,water,92.0
1,9,-8,water,98.0
1,7,12,water,101.0
1,9,15,water,88.0
1,-14,0,water,47.0
1,-6,-16,water,88.0
1,-1,14,water,85.0
1,-14,5,water,80.0
1,-8,-10,water,51.0
1,-5,-17,water,119.0
1,-6,11,water,93.0
1,-2,-12,water,69.0
1,13,-4,water,83.0
1,12,11,water,115.0
1,-5,18,water,81.0
1,9,-13,water,103.0
1,11,-7,water,102.0
1,-12,3,water,85.0
1,-13,-1,water,96.0
1,0,16,water,79.0
1,3,-11,water,52.0
1,7,11,water,60.0
1,13,9,water,104.0
1,15,2,water,72.0
1,-15,-1,water,102.0
1,-13,-2,water,72.0
1,-2,13,water,75.0
1,11,-8,water,100.0
1,14,-5,water,84.0
1,-5,-12,water,94.0
1,13,0,water,91.0
1,12,1,water,110.0
1,10,9,water,53.0
1,-4,16,water,130.0
1,4,11,water,110.0
1,10,4,water,98.0
1,-5,-11,water,144.0
1,12,-9,water,103.0
1,-7,14,water,114.0
1,12,-8,water,106.0
1,-11,-1,water,79.0
1,12,-6,water,94.0
1,1,-12,water,75.0
1,0,-16,water,90.0
1,-14,-5,water,96.0
1,-16,6,water,101.0
1,14,0,water,67.0
1,-11,10,water,83.0
1,-6,-10,water,96.0
1,-17,3,water,141.0
1,11,-13,water,52.0
1,14,-10,water,100.0
1,18,5,water,96.0
1,-10,-12,water,98.0
1,-10,-10,water,79.0
1,-4,-11,water,104.0
1,-14,-3,water,98.0
1,-3,13,water,47.0
1,4,10,water,69.0
1,-3,-12,water,59.0
1,15,-1,water,81.0
1,9,5,water,86.0
1,-16,4,water,99.0
1,-15,5,water,91.0
1,-11,-14,water,127.0
1,18,8,water,44.0
1,2,-14,water,98.0
1,8,9,water,100.0
1,-2,14,water,69.0
1,14,1,water,106.0
1,6,-15,water,86.0
1,7,-11,water,40.0
1,-5,11,water,127.0
1,14,-6,water,90.0
1,-6,14,water,85.0
1,13,4,water,106.0
1,15,-5,water,71.0
1,3,-14,water,89.0
1,15,4,water,82.0
1,16,7,water,106.0
1,-11,11,water,70.0
1,-15,-3,water,85.0
1,9,11,water,95.0
1,13,-1,water,91.0
1,-8,13,water,114.0
1,11,-6,water,101.0
1,10,8,water,64.0
1,-6,-15,water,62.0
1,17,3,water,100.0
1,-7,-10,water,70.0
1,-8,11,water,106.0
1,-4,13,water,77.0
1,1,13,water,111.0
1,13,3,water,93.0
1,-11,7,water,118.0
1,-3,-10,water,90.0
1,0,-15,water,89.0
1,-5,-14,water,121.0
1,10,13,water,71.0
1,8,-12,water,104.0
1,-13,-7,water,88.0
1,10,6,water,78.0
1,5,14,water,56.0
1,7,-13,water,143.0
1,-13,-5,water,80.0
1,-7,12,water,94.0
1,9,-11,water,46.0
1,-5,15,water,116.0
1,10,11,water,73.0
1,4,13,water,77.0
1,10,-9,water,92.0
1,3,17,water,94.0
1,16,-2,water,89.0
1,-12,6,water,80.0
1,-11,-13,water,71.0
1,-4,14,water,113.0
1,13,6,water,84.0
1,4,-14,water,100.0
1,6,10,water,68.0
1,-2,17,water,98.0
1,6,-13,water,87.0
1,5,13,water,106.0
1,-5,12,water,102.0
1,-14,-1,water,104.0
1,7,15,water,104.0
1,14,-1,water,58.0
1,-4,12,water,86.0
1,-9,11,water,96.0
1,-13,3,water,104.0
1,3,14,water,111.0
1,12,5,water,56.0
1,-1,-14,water,72.0
1,11,-12,water,132.0
1,-3,14,water,104.0
1,14,9,water,68.0
1,9,9,water,76.0
1,-8,12,water,112.0
1,-12,-6,water,106.0
1,-17,-5,water,61.0
1,-2,-15,water,111.0
1,-4,-15,water,95.0
1,-16,-1,water,107.0
1,14,2,water,92.0
1,-16,-7,water,104.0
1,-9,-11,water,85.0
1,-9,-9,water,78.0
1,2,18,water,134.0
1,3,-13,water,83.0
1,18,1,water,60.0
1,-16,2,water,102.0
1,-9,9,water,83.0
1,-3,16,water,75.0
1,-15,6,water,97.0
1,-12,4,water,93.0
1,7,13,water,97.0
1,-10,8,water,115.0
1,-13,-9,water,106.0
1,11,7,water,129.0
1,-14,-4,water,84.0
1,-5,-13,water,105.0
1,5,-13,water,103.0
1,-8,-12,water,84.0
1,10,-11,water,98.0
1,-15,-2,water,75.0
1,-9,10,water,110.0
1,-14,4,water,83.0
1,14,5,water,82.0
1,-6,-12,water,94.0
1,-13,-4,water,69.0
1,-10,-9,water,85.0
1,-2,16,water,102.0
1,-10,11,water,62.0
1,0,17,water,82.0
1,3,13,water,117.0
1,-14,-7,water,123.0
1,-8,14,water,67.0
1,14,8,water,135.0
1,-13,6,water,75.0
1,15,-3,water,57.0
1,8,12,water,129.0
1,15,6,water,103.0
1,-12,-7,water,84.0
1,-11,9,water,94.0
1,8,13,water,73.0
1,10,-13,water,84.0
1,17,-2,water,109.0
1,15,0,water,91.0
1,16,6,water,77.0
1,1,-16,water,110.0
1,-15,2,water,116.0
1,-14,7,water,132.0
1,7,-12,water,70.0
1,3,-16,water,101.0
1,-1,-16,water,68.0
1,-4,-13,water,100.0
1,11,13,water,85.0
1,-1,18,water,81.0
1,-1,17,water,82.0
1,-16,-2,water,40.0
1,12,-10,water,74.0
1,2,-16,water,80.0
1,-3,15,water,75.0
1,6,-14,water,98.0
1,11,12,water,99.0
1,-15,-6,water,67.0
1,-13,5,water,69.0
1,15,3,water,70.0
1,-17,5,water,78.0
1,-13,10,water,69.0
1,13,10,water,77.0
1,9,12,water,115.0
1,-13,7,water,102.0
1,17,0,water,88.0
1,12,-13,water,95.0
1,-8,-11,water,85.0
1,-13,-3,water,80.0
1,0,15,water,68.0
1,-15,4,water,103.0
1,-17,2,water,94.0
1,6,-12,water,102.0
1,-17,1,water,64.0
1,-8,20,water,87.0
1,5,-19,water,92.0
1,5,-15,water,61.0
1,1,18,water,130.0
1,-13,-18,water,63.0
1,-14,6,water,129.0
1,-12,-16,water,100.0
1,-18,4,water,62.0
1,9,-17,water,93.0
1,-7,15,water,75.0
1,9,13,water,77.0
1,10,10,water,71.0
1,-17,0,water,56.0
1,-9,-14,water,88.0
1,11,15,water,74.0
1,-13,-14,water,89.0
1,16,0,water,95.0
1,-14,8,water,93.0
1,16,-6,water,112.0
1,-4,-16,water,70.0
1,12,-7,water,97.0
1,-3,-16,water,99.0
1,-17,-10,water,97.0
1,13,-9,water,69.0
1,-16,1,water,62.0
1,10,-19,water,55.0
1,-6,-14,water,122.0
1,-14,9,water,108.0
1,12,-4,water,89.0
1,-12,-9,water,93.0
1,-16,3,water,57.0
1,9,-12,water,73.0
1,-12,10,water,98.0
1,14,3,water,93.0
1,-16,0,water,86.0
1,8,-13,water,116.0
1,2,15,water,97.0
1,-15,-8,water,95.0
1,15,-8,water,87.0
1,4,-17,water,77.0
1,11,11,water,102.0
1,-13,11,water,85.0
1,-13,-6,water,67.0
1,2,14,water,91.0
1,-15,-4,water,87.0
1,-13,-10,water,78.0
1,-12,13,water,68.0
1,8,-15,water,102.0
1,2,16,water,71.0
1,-8,-14,water,74.0
1,15,-10,water,57.5
1,-12,-11,water,104.0
1,16,3,water,45.0
1,1,-15,water,98.0
1,14,-9,water,83.0
1,-8,-13,water,138.0
1,13,-11,water,78.0
1,3,-15,water,90.0
1,-1,16,water,108.0
1,-7,-14,water,99.0
1,16,2,water,44.0
1,17,-4,water,73.0
1,13,-10,water,90.0
1,-14,2,water,83.0
1,15,7,water,99.0
1,3,-17,water,126.0
1,4,-15,water,68.0
1,13,-8,water,63.0
1,-10,-11,water,92.0
1,1,15,water,59.0
1,-7,-15,water,103.0
1,-5,-15,water,119.0
1,-5,14,water,39.0
1,-17,10,water,75.0
1,-15,-7,water,74.0
1,12,10,water,99.0
1,-16,14,water,97.0
1,-10,12,water,104.0
1,-15,3,water,96.0
1,-2,-14,water,119.0
1,6,14,water,56.0
1,2,17,water,76.0
1,14,-2,water,60.0
1,15,-2,water,83.0
1,-4,-14,water,110.0
1,-1,-17,water,110.0
1,14,-4,water,88.0
1,14,18,water,74.0
1,11,-17,water,92.0
1,11,-10,water,84.0
1,-1,-15,water,106.0
1,14,-7,water,107.0
1,-15,8,water,103.0
1,12,-12,water,94.0
1,12,12,water,90.0
1,13,-7,water,94.0
1,-13,9,water,91.0
1,7,-14,water,90.0
1,0,-17,water,88.0
1,-11,-12,water,84.0
1,-3,-17,water,84.0
1,17,6,water,100.0
1,-14,-6,water,104.0
1,-16,-12,water,68.0
1,10,14,water,96.0
1,16,1,water,108.0
1,17,4,water,68.0
1,21,0,water,83.0
1,-17,-3,water,92.0
1,14,-13,water,95.0
1,-16,9,water,85.0
1,-5,17,water,84.0
1,-8,-19,water,76.0
1,-16,-11,water,38.0
1,-12,-8,water,79.0
1,19,5,water,85.0
1,-8,15,water,86.0
1,9,14,water,101.0
1,-1,21,water,53.0
1,18,3,water,65.0
1,-9,12,water,79.0
1,16,-3,water,64.0
1,-13,-13,water,78.0
1,20,1,water,108.0
1,10,12,water,61.0
1,2,-18,water,49.0
1,-4,-20,water,87.0
1,-9,-20,water,85.0
1,2,-17,water,93.0
1,2,20,water,91.0
1,17,5,water,122.0
1,-16,12,water,91.0
1,4,-18,water,72.0
1,-1,15,water,69.0
1,4,14,water,115.0
1,-15,1,water,89.0
1,1,-18,water,113.0
1,10,-14,water,72.0
1,-9,-17,water,81.0
1,16,-1,water,58.5
1,14,-12,water,107.0
1,-9,14,water,94.0
1,-10,-13,water,89.0
1,-11,-11,water,89.0
1,10,17,water,110.0
1,11,-14,water,83.0
1,-18,-3,water,72.0
1,11,-16,water,134.0
1,-2,-19,water,117.0
1,1,16,water,116.0
1,15,5,water,83.0
1,-8,16,water,90.0
1,-2,-18,water,66.0
1,5,16,water,99.0
1,7,14,water,85.0
1,-17,-7,water,102.0
1,19,-4,water,114.0
1,1,-14,water,106.0
1,0,19,water,83.0
1,16,-9,water,67.0
1,15,-4,water,93.0
1,17,-7,water,80.0
1,-15,-9,water,84.0
1,-11,13,water,87.0
1,6,16,water,71.0
1,-14,-9,water,133.0
1,17,-10,water,59.0
1,20,-1,water,75.0
1,16,4,water,66.0
1,-16,-8,water,72.0
1,6,-16,water,63.0
1,4,-19,water,67.0
1,-22,2,water,97.0
1,9,16,water,98.0
1,-12,7,water,93.0
1,1,-17,water,72.0
1,-3,-15,water,120.0
1,0,20,water,73.0
1,-7,18,water,94.0
1,-9,13,water,119.0
1,17,7,water,85.0
1,-12,12,water,82.0
1,7,17,water,118.0
1,-8,-15,water,80.0
1,-3,-18,water,88.0
1,7,16,water,117.0
1,-16,-4,water,108.0
1,13,12,water,85.0
1,-15,7,water,77.0
1,9,-15,water,94.0
1,14,-8,water,91.0
1,13,8,water,96.0
1,14,11,water,80.0
1,8,15,water,85.0
1,5,18,water,77.0
1,-14,11,water,99.0
1,-13,12,water,123.0
1,-1,-20,water,66.0
1,-11,16,water,90.0
1,-13,8,water,97.0
1,-12,11,water,76.0
1,-15,-5,water,105.0
1,-10,15,water,97.0
1,-7,-20,water,70.0
1,-18,-11,water,119.0
1,11,16,water,59.5
1,8,-21,water,131.0
1,7,-15,water,71.0
1,-18,-4,water,82.0
1,16,5,water,62.0
1,-5,-18,water,90.0
1,18,-5,water,107.0
1,19,2,water,104.0
1,6,15,water,105.0
1,15,8,water,70.0
1,-18,1,water,72.0
1,-17,-4,water,106.0
1,14,13,water,77.0
1,22,-3,water,100.0
1,20,3,water,110.0
1,-18,-2,water,104.0
1,12,-11,water,68.0
1,-18,5,water,106.0
1,-12,-14,water,90.0
1,-2,-16,water,91.0
1,18,0,water,77.0
1,-4,15,water,70.0
1,13,11,water,99.0
1,-9,-16,water,71.0
1,-10,14,water,90.0
1,18,-4,water,89.0
1,9,-14,water,77.0
1,-19,2,water,70.0
1,-3,18,water,110.0
1,9,-18,water,114.0
1,-5,-16,debris,48.0
1,6,18,debris,35.0
1,-10,-17,debris,69.0
1,-13,14,debris,48.0
1,4,16,debris,51.0
1,16,-4,debris,22.0
1,-20,14,debris,47.0
1,-7,16,debris,53.0
1,-20,4,debris,18.0
1,15,10,debris,69.0
1,-15,11,debris,77.0
1,13,13,debris,22.0
1,6,17,debris,37.0
1,7,-17,debris,65.0
1,-1,-18,debris,27.0
1,-15,-10,debris,51.0
1,19,-6,debris,20.0
1,-20,8,debris,36.0
1,5,15,debris,11.0
1,4,-2,floating,28.0
1,0,4,floating,43.0
1,4,-3,floating,342.0
1,-4,2,floating,659.0
1,5,-2,floating,330.5
1,8,0,floating,347.5
1,-1,-8,floating,379.0
1,3,-2,floating,344.0
1,-4,-3,water,133.2
1,-2,-7,floating,963.0
1,-1,-1,floating,860.0
1,-1,2,water,127.9
1,1,3,floating,1372.5
1,-2,-6,water,125.3
1,9,-3,water,135.1
1,-13,-11,water,124.4
1,16,-11,water,116.2
1,17,-1,water,117.3
1,12,15,water,120.2
