year,lat,long,name,energy
1,11,-8,water,114.0
1,15,6,water,99.0
1,-14,5,water,88.0
1,-16,2,water,102.0
1,8,-11,water,119.0
1,3,-16,water,79.0
1,17,-6,water,115.0
1,1,-17,water,108.0
1,-13,-2,water,84.0
1,6,14,water,101.0
1,-3,-13,water,110.0
1,0,17,water,81.0
1,13,5,water,116.0
1,13,-7,water,80.0
1,5,12,water,45.0
1,13,-5,water,95.0
1,-16,5,water,106.0
1,10,-4,water,97.0
1,13,-12,water,86.0
1,-12,4,water,83.0
1,-11,8,water,91.0
1,11,-12,water,86.0
1,-3,-14,water,130.0
1,3,-14,water,78.0
1,-7,11,water,80.0
1,-3,14,water,55.0
1,9,-13,water,85.0
1,13,-2,water,79.0
1,-8,11,water,93.0
1,-6,13,water,57.0
1,11,11,water,77.0
1,-1,19,water,102.0
1,3,12,water,64.0
1,2,14,water,114.0
1,-8,-10,water,66.0
1,14,-4,water,71.0
1,-3,15,water,89.0
1,-10,-7,water,65.5
1,-7,-9,water,88.0
1,-14,7,water,92.0
1,-15,1,water,97.0
1,-5,-11,water,74.0
1,-17,6,water,88.0
1,15,0,water,97.0
1,-8,9,water,122.0
1,6,11,water,87.0
1,12,-8,water,68.0
1,-3,-15,water,131.0
1,-10,-8,water,57.0
1,10,6,water,109.0
1,-11,13,water,96.0
1,14,-6,water,99.0
1,1,14,water,101.0
1,12,-4,water,84.0
1,8,-12,water,78.0
1,-4,-14,water,90.0
1,4,17,water,90.0
1,-12,3,water,101.0
1,-15,2,water,124.0
1,14,7,water,82.0
1,8,13,water,88.0
1,-9,14,water,76.0
1,3,13,water,67.0
1,13,-6,water,105.0
1,6,12,water,133.0
1,15,-3,water,112.0
1,-10,-13,water,123.0
1,4,-12,water,96.0
1,13,6,water,32.0
1,15,-6,water,145.0
1,-14,-8,water,99.0
1,-11,-13,water,125.0
1,-9,-9,water,116.0
1,15,5,water,87.0
1,0,-15,water,76.0
1,1,18,water,80.0
1,10,-16,water,73.0
1,12,6,water,92.0
1,-10,-12,water,79.0
1,-2,15,water,75.0
1,-5,-12,water,103.0
1,-5,-14,water,102.0
1,-11,-6,water,77.0
1,14,-5,water,102.0
1,-11,5,water,109.0
1,8,11,water,74.0
1,1,-13,water,61.0
1,-1,17,water,72.0
1,1,-14,water,57.0
1,10,-12,water,78.0
1,14,2,water,133.0
1,6,13,water,105.0
1,13,9,water,75.0
1,-10,12,water,77.0
1,-4,-16,water,60.0
1,13,-9,water,95.0
1,-12,8,water,79.0
1,-14,-2,water,90.0
1,-10,9,water,109.0
1,-14,-1,water,92.0
1,8,-13,water,121.0
1,10,-6,water,88.0
1,9,-16,water,114.0
1,4,16,water,130.0
1,3,-15,water,81.0
1,3,17,water,98.0
1,-11,12,water,81.0
1,-17,0,water,90.0
1,-8,-16,water,77.0
1,-11,9,water,91.0
1,-13,-3,water,91.0
1,1,-15,water,106.0
1,-12,-7,water,75.0
1,4,-15,water,100.0
1,1,13,water,79.0
1,-5,12,water,89.0
1,-15,4,water,92.0
1,-1,18,water,115.0
1,10,-9,water,82.0
1,12,7,water,123.0
1,-5,16,water,97.0
1,-5,17,water,84.0
1,14,-3,water,88.0
1,-1,-14,water,57.0
1,-4,-12,water,53.0
1,9,-7,water,90.0
1,-14,-5,water,114.0
1,-16,-4,water,88.0
1,-10,-11,water,108.0
1,-12,11,water,84.0
1,-9,-12,water,85.0
1,-15,-10,water,90.0
1,10,-11,water,88.0
1,-11,-10,water,70.0
1,-17,3,water,81.0
1,3,-12,water,69.0
1,-5,15,water,92.0
1,-13,7,water,101.0
1,16,6,water,96.0
1,-15,-3,water,109.0
1,-9,-15,water,90.0
1,9,-12,water,66.0
1,13,-10,water,116.0
1,16,5,water,94.0
1,12,-6,water,85.0
1,9,-15,water,71.0
1,-12,-5,water,84.0
1,14,3,water,119.0
1,13,-3,water,97.0
1,14,10,water,88.0
1,11,8,aquatic,765.0
1,11,-9,water,83.0
1,-14,2,water,102.0
1,-13,8,water,105.0
1,-14,-7,water,60.0
1,-9,10,water,98.0
1,14,-7,water,77.0
1,-7,12,water,65.0
1,12,-11,water,86.0
1,-15,-7,water,105.0
1,14,11,water,73.0
1,-8,12,water,56.0
1,-6,11,water,79.0
1,-16,-5,water,76.0
1,5,13,water,142.0
1,6,-17,water,117.0
1,-9,8,water,83.0
1,-1,16,water,54.0
1,-6,-12,water,90.0
1,-6,-13,water,109.0
1,13,11,water,114.0
1,-3,-18,water,89.0
1,20,3,water,66.0
1,-13,-8,water,102.0
1,-13,11,water,95.0
1,7,-13,water,46.0
1,1,-19,water,117.0
1,14,1,water,117.0
1,-11,11,water,82.0
1,0,-13,water,64.0
1,14,4,water,82.0
1,7,15,water,107.0
1,14,-2,water,116.0
1,-5,14,water,77.0
1,15,4,water,91.0
1,1,-18,water,106.0
1,22,-1,water,71.0
1,10,-5,water,118.0
1,-9,12,water,95.0
1,0,-16,water,67.0
1,7,12,water,79.0
1,11,-10,water,103.0
1,-16,3,water,87.0
1,-8,13,water,111.0
1,18,-1,water,58.0
1,11,12,water,60.0
1,0,-17,water,90.0
1,-15,-1,water,85.0
1,-14,3,water,116.0
1,5,-16,water,62.0
1,-10,10,water,97.0
1,-13,6,water,125.0
1,-13,5,water,112.0
1,-8,-13,water,64.0
1,-10,-14,water,96.0
1,15,-1,water,80.0
1,-10,13,water,57.0
1,-9,11,water,72.0
1,13,10,water,79.0
1,16,-7,water,66.0
1,9,11,water,89.0
1,-2,14,water,72.0
1,7,14,water,109.0
1,14,-13,water,89.0
1,12,15,water,75.0
1,20,-2,water,121.0
1,10,-10,water,98.0
1,-4,-13,water,119.0
1,17,-2,water,75.0
1,3,16,water,43.0
1,12,13,water,70.0
1,-17,1,water,108.0
1,4,-19,water,77.0
1,-14,9,water,87.0
1,16,0,water,108.0
1,-13,-6,water,95.0
1,-12,7,water,72.0
1,2,15,water,75.0
1,7,-14,water,87.0
1,-5,-15,water,65.0
1,14,-8,water,99.0
1,-14,-9,water,96.0
1,-11,-9,water,110.0
1,18,-10,water,76.0
1,-16,0,water,98.0
1,10,12,water,113.0
1,-15,-5,water,54.0
1,9,14,water,90.0
1,5,-13,water,55.0
1,15,7,water,102.0
1,17,-4,water,113.0
1,-19,0,water,95.0
1,5,-18,water,92.0
1,-7,-13,water,90.0
1,-20,4,water,97.0
1,-2,-16,water,92.0
1,1,-22,water,114.0
1,-16,-6,water,128.0
1,-15,-6,water,83.0
1,-7,-11,water,54.0
1,15,-4,water,127.0
1,-8,-11,water,77.0
1,-7,14,water,109.0
1,-16,-1,water,100.0
1,-7,-16,water,80.0
1,19,4,water,109.0
1,15,-2,water,103.0
1,19,0,water,104.0
1,14,-12,water,87.0
1,-5,-13,water,87.0
1,11,13,water,117.0
1,17,-11,water,76.0
1,-12,14,water,98.0
1,12,-10,water,98.0
1,4,-14,water,81.0
1,12,8,water,83.0
1,14,12,water,111.0
1,-15,-9,water,89.0
1,-15,7,water,93.0
1,-16,-2,water,104.0
1,-14,-6,water,94.0
1,-1,-17,water,94.0
1,-17,9,water,81.0
1,2,17,water,93.0
1,18,2,water,76.0
1,-7,13,water,85.0
1,-11,14,water,106.0
1,16,4,water,85.0
1,5,22,water,87.0
1,-7,17,water,129.0
1,-8,-15,water,78.0
1,-4,17,water,85.0
1,-12,-10,water,94.0
1,11,-11,water,85.0
1,12,11,water,93.0
1,13,8,water,79.0
1,2,-15,water,88.0
1,-15,-4,water,91.0
1,-13,-11,water,114.0
1,-18,2,water,63.0
1,-7,15,water,89.0
1,1,-16,water,97.0
1,-18,5,water,79.0
1,6,-14,water,80.0
1,17,-12,water,103.0
1,17,2,water,71.0
1,10,11,water,64.0
1,-10,-16,water,109.0
1,15,8,water,67.0
1,2,-18,water,92.0
1,-13,9,water,80.0
1,20,-5,water,36.0
1,-19,2,water,101.0
1,8,-16,water,96.0
1,-13,10,water,67.0
1,16,-9,water,107.0
1,-9,17,water,71.0
1,2,16,water,121.0
1,14,6,water,79.0
1,-17,2,water,98.0
1,5,-15,water,95.0
1,-16,-3,water,84.0
1,16,2,water,97.0
1,-1,-18,water,125.0
1,15,-7,water,76.0
1,12,-12,water,92.0
1,17,-1,water,104.0
1,16,7,water,68.0
1,-13,-10,water,43.0
1,-14,8,water,88.0
1,0,18,water,99.0
1,1,16,water,113.0
1,2,-17,water,81.0
1,-8,-12,water,99.0
1,0,-18,water,81.0
1,8,16,water,111.0
1,-12,13,water,139.0
1,-3,17,water,88.0
1,-12,-11,water,70.0
1,11,9,water,95.0
1,4,15,water,105.0
1,16,-2,water,55.0
1,-1,-15,water,80.0
1,18,4,water,76.0
1,-7,-14,water,100.0
1,-16,-10,water,54.0
1,16,-5,water,104.0
1,-16,-7,water,48.0
1,-17,-2,water,104.0
1,-13,-7,water,110.0
1,16,14,water,105.0
1,-15,6,water,81.0
1,11,-16,water,97.0
1,17,4,water,88.0
1,-12,-12,water,72.0
1,11,-13,water,73.0
1,16,-6,water,73.0
1,13,14,water,79.0
1,3,-17,water,89.0
1,7,-15,water,104.0
1,3,15,water,92.0
1,-18,-4,water,113.0
1,-8,15,water,91.0
1,8,-14,water,72.0
1,0,20,water,67.0
1,-1,21,water,79.0
1,-15,-8,water,72.0
1,9,13,water,48.0
1,15,-8,water,102.0
1,2,-16,water,76.0
1,-13,-12,water,101.0
1,8,14,water,111.0
1,6,-16,water,89.0
1,9,-17,water,79.0
1,-19,7,water,95.0
1,6,-15,water,81.0
1,16,1,water,60.0
1,2,18,water,81.0
1,-18,-2,water,83.0
1,5,-19,water,95.0
1,-9,13,water,89.0
1,-16,8,water,68.0
1,-6,17,water,91.0
1,19,6,water,66.0
1,-7,-15,water,105.0
1,-1,-16,water,94.0
1,-15,11,water,105.0
1,-17,-1,water,100.0
1,-17,-4,water,85.0
1,-15,3,water,86.0
1,-14,-16,water,95.0
1,-3,19,water,81.0
1,17,9,water,60.5
1,12,9,water,93.0
1,-6,16,water,54.0
1,17,10,water,106.0
1,5,15,water,104.0
1,19,-1,water,90.0
1,-10,11,water,100.0
1,-12,12,water,108.0
1,15,2,water,104.0
1,12,-13,water,65.0
1,-1,15,water,86.0
1,18,9,water,115.0
1,20,1,water,124.0
1,15,-5,water,68.0
1,-14,-10,water,79.0
1,18,8,water,109.0
1,-3,16,water,50.0
1,4,-17,water,89.0
1,16,-1,water,104.0
1,-7,16,water,122.0
1,-16,-8,water,117.0
1,13,-16,water,99.0
1,16,-3,water,79.0
1,-15,8,water,84.0
1,13,12,water,46.0
1,-14,11,water,101.0
1,12,10,water,117.0
1,11,-14,water,84.0
1,4,18,water,102.0
1,-11,-11,water,137.0
1,10,13,water,107.0
1,5,18,water,69.0
1,0,-20,water,81.0
1,17,1,water,110.0
1,-5,-18,water,49.0
1,-11,-12,water,81.0
1,-2,17,water,106.0
1,19,-2,water,91.0
1,-8,14,water,117.0
1,11,15,water,73.0
1,-2,19,water,69.0
1,17,-7,water,104.0
1,-14,16,water,100.0
1,-12,-15,water,62.0
1,-11,-16,water,78.0
1,10,-13,water,126.0
1,-17,-3,water,85.0
1,-19,-2,water,82.0
1,16,10,water,97.0
1,8,15,water,58.0
1,1,19,water,95.0
1,-4,18,water,84.0
1,-5,-17,water,83.0
1,18,1,water,81.0
1,3,18,water,60.0
1,12,16,water,61.0
1,12,12,water,76.0
1,-8,-17,water,86.0
1,18,3,water,84.0
1,-5,-16,water,74.0
1,4,19,water,83.0
1,-15,5,water,67.0
1,5,17,water,92.0
1,-14,-13,water,129.0
1,2,19,water,98.0
1,-9,15,water,73.0
1,16,-4,water,96.0
1,-23,7,water,53.0
1,14,9,water,80.0
1,-4,-15,water,96.0
1,-17,-5,water,70.0
1,-5,18,water,93.0
1,-9,16,water,94.0
1,8,-15,water,77.0
1,-18,6,water,103.0
1,-12,-13,water,75.0
1,-20,3,water,110.0
1,3,-18,water,67.0
1,-13,-20,water,86.0
1,17,6,water,110.0
1,-17,5,water,81.0
1,-17,4,water,84.0
1,16,-10,water,115.0
1,-6,-16,water,76.0
1,16,13,water,127.0
1,-9,-16,water,104.0
1,-10,14,water,71.0
1,16,-8,water,88.0
1,16,8,water,77.0
1,-6,18,water,79.0
1,20,9,water,60.0
1,3,21,water,80.0
1,-4,-18,water,63.0
1,19,8,water,87.0
1,-17,-6,water,77.0
1,18,-11,water,86.0
1,-21,7,water,95.0
1,-19,13,water,84.0
1,5,16,water,47.0
1,-14,10,water,55.0
1,-15,-12,water,61.0
1,-18,-6,water,90.0
1,14,-11,water,120.0
1,-11,16,water,49.0
1,15,-9,water,111.0
1,-13,12,water,84.0
1,11,17,water,98.0
1,5,14,water,72.0
1,-16,6,water,71.0
1,-14,18,water,62.0
1,7,-17,water,79.0
1,-17,7,water,50.0
1,-3,-17,water,75.0
1,6,-18,water,117.0
1,-18,9,water,121.0
1,11,-15,water,114.0
1,11,16,water,105.0
1,-19,-1,water,94.0
1,3,19,water,60.0
1,-7,-18,water,94.0
1,14,-10,water,127.0
1,-19,8,water,80.0
1,-19,-4,water,119.0
1,10,14,water,104.0
1,18,-4,water,99.0
1,-1,-19,water,106.0
1,-11,-15,water,74.0
1,18,5,water,88.0
1,-23,-10,water,92.0
1,-18,1,water,94.0
1,19,3,water,123.0
1,12,-15,water,106.0
1,-14,-12,water,71.0
1,-7,-19,water,109.0
1,10,15,water,83.0
1,7,-16,water,82.0
1,14,-9,water,103.0
1,-18,-8,water,75.0
1,19,-10,water,86.0
1,6,16,water,80.0
1,-16,15,water,69.5
1,-16,10,water,83.0
1,9,15,water,106.0
1,-10,15,water,83.0
1,-19,10,water,83.0
1,-14,12,water,116.0
1,18,6,water,107.0
1,12,-14,water,81.0
1,17,8,water,65.0
1,-9,-18,water,69.0
1,-5,20,water,119.0
1,-3,18,water,92.0
1,10,-14,water,93.0
1,-18,-7,water,97.0
1,-15,-13,water,85.0
1,15,13,water,75.0
1,19,-3,water,103.0
1,-17,-8,water,87.0
1,10,-17,water,62.0
1,-3,-16,water,65.0
1,-11,-14,water,102.0
1,-2,-18,water,60.0
1,15,-11,water,96.0
1,18,-6,water,77.0
1,13,16,water,72.0
1,-19,1,water,115.0
1,5,-17,water,70.0
1,0,19,water,78.0
1,18,-3,water,64.0
1,18,-2,water,124.0
1,-13,13,water,99.0
1,16,-12,water,77.0
1,-17,10,water,88.0
1,-15,12,water,123.0
1,-16,-9,water,71.0
1,19,1,water,79.0
1,-10,-17,water,85.0
1,12,18,water,76.0
1,11,14,water,95.0
1,-10,-15,water,73.0
1,-18,-1,water,137.0
1,20,14,water,57.0
1,-6,21,water,91.0
1,10,-15,water,94.0
1,-14,-11,water,85.0
1,13,13,water,69.0
1,15,11,water,79.0
1,15,9,water,92.0
1,-19,-8,water,78.0
1,18,0,water,111.0
1,-2,18,water,106.0
1,10,16,water,81.0
1,17,-5,water,82.0
1,-13,-13,water,103.0
1,-19,6,water,99.0
1,-16,7,water,61.0
1,17,7,water,78.0
1,-22,-1,water,83.0
1,14,18,water,92.0
1,14,13,water,94.0
1,19,-4,water,115.0
1,4,21,water,106.0
1,-22,1,water,80.0
1,13,-14,water,82.0
1,-17,-7,water,94.0
1,-4,-17,water,138.0
1,0,-19,water,96.0
1,19,-5,water,102.0
1,-2,-17,water,79.0
1,23,-1,water,83.0
1,-14,14,water,61.0
1,12,-16,water,92.0
1,-15,10,water,114.0
1,16,11,water,131.0
1,-11,-17,water,98.0
1,-1,-20,water,58.0
1,7,18,water,108.0
1,22,-3,water,74.0
1,18,-5,water,112.0
1,7,16,water,79.0
1,-16,12,water,110.0
1,-3,-20,water,69.0
1,7,-18,water,90.0
1,21,0,water,87.0
1,12,14,water,101.0
1,6,17,water,99.0
1,4,20,water,124.0
1,-8,18,water,114.0
1,10,-18,water,70.0
