year,lat,long,name,energy
1,12,-6,water,119.0
1,-10,-9,water,73.0
1,9,9,water,46.0
1,-10,-2,water,81.0
1,-9,13,water,93.0
1,14,10,water,86.0
1,19,-5,water,56.0
1,-10,7,woody,2127.5
1,-6,-13,water,100.0
1,15,-1,water,66.0
1,2,12,water,72.0
1,9,-9,water,122.0
1,8,10,aquatic,679.0
1,5,-10,water,83.0
1,7,-17,water,97.0
1,-14,-3,water,89.0
1,0,15,water,117.0
1,-1,17,water,81.0
1,9,-11,water,66.0
1,-13,-5,water,90.0
1,-6,10,water,118.0
1,17,12,water,86.0
1,8,-11,water,92.0
1,18,-3,water,104.0
1,-13,6,water,88.0
1,-1,-13,water,81.0
1,-12,-8,aquatic,753.0
1,12,8,water,61.0
1,-1,13,water,110.0
1,15,-2,water,90.0
1,-4,14,water,81.0
1,15,2,woody,2099.0
1,-13,-9,water,70.0
1,2,18,water,59.0
1,10,-11,water,138.0
1,0,-13,water,95.0
1,5,14,woody,2108.0
1,5,13,woody,2133.5
1,-8,16,water,115.0
1,-11,-9,water,85.0
1,7,-11,water,84.0
1,8,-8,water,74.0
1,4,12,water,107.0
1,11,-9,water,117.0
1,-14,-7,water,111.0
1,-6,13,water,106.0
1,4,-14,water,73.0
1,-16,-3,water,74.0
1,-11,-10,water,53.0
1,9,-10,water,88.0
1,0,-14,water,86.0
1,3,-12,water,38.0
1,7,-8,water,94.0
1,12,9,water,98.0
1,14,8,water,44.0
1,-3,-20,water,105.0
1,-11,-3,water,99.0
1,-8,12,water,80.0
1,-14,-5,water,109.0
1,-13,7,water,110.0
1,8,-13,water,75.0
1,-13,-10,water,84.0
1,-5,12,water,93.0
1,8,-9,water,96.0
1,10,-7,water,90.0
1,7,-14,water,71.0
1,12,-5,water,93.0
1,6,-11,water,60.0
1,-8,-12,water,77.0
1,4,14,water,83.0
1,-7,12,water,108.0
1,12,4,water,95.0
1,0,-15,water,66.0
1,6,18,water,87.0
1,0,-18,water,91.0
1,2,-16,water,90.0
1,2,15,water,91.0
1,-9,-13,water,113.0
1,-9,19,water,81.0
1,-12,0,water,55.0
1,-3,13,water,73.0
1,11,-12,water,75.0
1,13,13,water,100.0
1,-10,-8,woody,2084.0
1,1,-19,water,75.0
1,-15,0,woody,2177.5
1,13,-3,water,112.0
1,6,-14,water,39.0
1,14,-3,water,74.0
1,-8,11,water,70.0
1,-15,3,water,113.0
1,-1,14,water,89.0
1,-9,-11,water,67.0
1,7,11,woody,2126.5
1,-12,-5,aquatic,849.5
1,-18,-2,water,88.0
1,-15,1,woody,2153.5
1,-13,-4,water,63.0
1,-9,10,water,121.0
1,-5,18,water,83.0
1,-15,4,water,67.0
1,2,-14,water,100.0
1,18,-1,water,72.0
1,1,-14,water,101.0
1,-12,7,water,92.0
1,6,16,water,82.0
1,13,-7,water,102.0
1,11,8,water,60.0
1,-12,9,water,74.0
1,-9,11,water,68.0
1,-8,13,water,52.0
1,13,-10,water,56.0
1,0,-16,water,93.0
1,8,-10,water,87.0
1,9,10,water,104.0
1,-14,3,water,92.0
1,-17,3,water,119.0
1,8,14,water,94.0
1,-1,-17,water,106.0
1,-14,4,woody,2156.0
1,-16,-5,water,102.0
1,-3,-12,water,118.0
1,-1,-16,water,88.0
1,9,-12,water,101.0
1,23,-3,water,101.0
1,11,-11,water,98.0
1,-2,17,water,81.0
1,-17,1,water,85.0
1,10,-8,water,74.0
1,-5,-16,water,63.0
1,15,-5,water,79.0
1,-9,-12,water,64.0
1,-13,-7,water,91.0
1,10,-6,water,84.0
1,10,-10,water,114.0
1,0,18,woody,2061.0
1,6,-16,water,96.0
1,-10,10,water,74.0
1,-4,-14,woody,2074.0
1,12,2,water,77.0
1,-8,-11,water,90.0
1,-17,5,water,80.0
1,5,-15,water,81.0
1,11,10,water,86.0
1,12,-12,water,126.0
1,16,7,water,102.0
1,13,-5,water,78.0
1,-6,14,water,93.0
1,11,-6,water,65.0
1,-13,-8,water,86.0
1,10,9,water,69.0
1,11,13,woody,2239.0
1,6,-17,water,110.0
1,-13,-11,water,87.0
1,10,11,water,116.0
1,15,-6,water,96.0
1,-11,12,water,85.0
1,-9,-10,water,101.0
1,7,16,water,79.0
1,3,-17,water,96.0
1,-3,18,water,90.0
1,0,-19,water,66.0
1,-11,8,water,73.0
1,6,14,water,89.0
1,-6,-17,water,65.0
1,-3,14,water,67.0
1,16,4,water,72.0
1,-4,-13,water,93.0
1,3,16,water,107.0
1,-5,-15,water,95.0
1,1,-15,water,85.0
1,-2,15,water,116.0
1,-14,-14,water,92.0
1,-17,-5,water,58.0
1,2,13,water,51.0
1,-10,-12,water,101.0
1,-12,-3,water,62.0
1,-12,13,water,109.0
1,20,1,water,89.0
1,14,3,water,73.0
1,5,-16,water,123.0
1,-16,3,water,74.0
1,11,12,woody,2153.5
1,13,11,water,71.0
1,7,-15,water,72.0
1,19,2,water,87.0
1,-2,16,water,94.0
1,16,0,water,112.0
1,10,10,water,115.0
1,-4,-19,water,79.0
1,7,-12,water,101.0
1,-4,-16,woody,2078.0
1,11,-4,water,83.0
1,0,17,water,110.0
1,16,-2,water,90.0
1,15,-3,water,92.0
1,-13,-6,water,61.0
1,-2,-15,water,90.0
1,9,-15,water,109.0
1,12,-8,water,104.0
1,12,-11,water,96.0
1,-1,15,water,102.0
1,7,13,woody,2184.5
1,11,9,water,107.0
1,-8,14,water,110.0
1,-2,14,water,86.0
1,1,-18,water,98.0
1,9,13,water,79.0
1,-14,6,water,96.0
1,17,-12,water,102.0
1,-12,14,water,71.0
1,-4,15,water,85.0
1,2,22,water,86.0
1,1,16,woody,2151.5
1,-15,-5,water,95.0
1,7,-16,water,86.0
1,14,-7,water,59.0
1,-15,5,water,103.0
1,-15,12,water,84.0
1,15,8,water,96.0
1,14,-2,water,91.0
1,-16,0,water,99.0
1,11,-14,water,48.0
1,8,-12,water,70.0
1,15,4,water,84.0
1,6,17,water,99.0
1,4,-17,water,124.0
1,0,-17,water,78.0
1,13,5,water,77.0
1,-13,8,water,114.0
1,-14,1,water,81.0
1,-11,-12,water,98.0
1,10,-12,water,77.0
1,1,-17,water,82.0
1,-16,-11,water,91.0
1,12,-10,water,94.0
1,-11,14,water,105.0
1,14,5,water,97.0
1,-14,9,water,127.0
1,4,16,water,95.0
1,-18,-10,water,109.0
1,-17,-4,water,96.0
1,17,3,woody,2145.5
1,15,-12,water,72.0
1,17,1,water,90.0
1,13,-4,water,78.0
1,10,-9,water,76.0
1,-8,-15,water,96.0
1,-3,15,water,45.0
1,2,17,water,91.0
1,14,12,water,112.0
1,14,-5,water,122.0
1,-10,-10,water,90.0
1,3,-18,water,120.0
1,13,9,water,114.0
1,-18,-1,water,68.0
1,-7,-15,water,54.0
1,16,-4,water,73.0
1,3,-15,water,65.0
1,-16,9,water,90.0
1,16,3,water,80.0
1,2,-15,water,79.0
1,-4,17,water,80.0
1,-6,15,water,79.0
1,-3,-17,water,97.0
1,5,18,water,74.0
1,18,-5,water,68.0
1,2,16,water,105.0
1,3,-16,water,106.0
1,1,18,water,84.0
1,-3,16,water,70.0
1,18,19,water,70.0
1,11,-10,water,73.0
1,-15,6,water,72.0
1,8,18,water,55.0
1,-16,6,water,89.0
1,14,-12,water,61.0
1,-6,-14,water,87.0
1,13,12,water,118.0
1,-16,4,water,98.0
1,-13,9,water,89.0
1,-6,-15,water,114.0
1,-3,17,water,87.0
1,-14,8,water,120.0
1,4,-16,water,85.0
1,18,1,water,96.0
1,-14,-10,water,101.0
1,-1,23,water,49.0
1,-5,16,woody,2121.5
1,-16,7,water,87.0
1,-12,-9,water,88.0
1,-15,10,water,93.0
1,-12,12,water,103.0
1,-11,11,water,72.0
1,-7,-14,water,69.0
1,9,14,water,101.0
1,-16,-1,water,71.0
1,12,-9,water,44.0
1,-14,-12,water,85.0
1,-10,14,water,109.0
1,-11,-13,water,92.0
1,8,17,water,63.0
1,-10,-13,water,59.0
1,13,-8,water,81.0
1,14,-8,water,87.0
1,-13,10,water,93.0
1,-8,-13,water,124.0
1,8,-15,water,97.0
1,-7,-16,water,96.0
1,8,-14,water,107.0
1,15,-9,water,86.0
1,-10,12,water,139.0
1,16,-3,water,112.0
1,13,-11,water,118.0
1,14,13,woody,2081.0
1,-11,13,water,81.0
1,-17,-6,water,81.0
1,19,11,water,79.0
1,-9,16,water,119.0
1,-4,-20,water,74.0
1,-18,5,water,91.0
1,-9,14,water,77.0
1,15,-7,water,77.0
1,-17,-10,water,87.0
1,-16,5,water,73.0
1,1,-16,water,72.0
1,4,-20,water,81.0
1,-2,-17,water,91.0
1,1,17,water,90.0
1,-15,13,water,106.0
1,-13,11,water,44.0
1,-20,-2,water,85.0
1,-16,-7,water,75.0
1,10,-13,water,84.0
1,7,15,water,80.0
1,-8,-14,water,64.0
1,19,-4,water,69.0
1,17,6,water,81.0
1,20,0,water,127.0
1,-16,-6,water,106.0
1,16,13,water,92.0
1,-15,11,water,56.0
1,-15,7,water,54.0
1,-14,-9,water,100.0
1,17,-3,water,74.0
1,-7,15,water,79.0
1,-11,15,water,70.0
1,-6,16,water,88.0
1,8,19,water,55.0
1,-17,-2,water,57.0
1,-7,19,water,85.0
1,12,12,water,82.0
1,-9,17,water,77.0
1,8,15,water,96.0
1,13,-9,water,74.0
1,4,19,water,76.0
1,11,17,water,92.0
1,20,3,water,90.0
1,-19,-2,water,56.0
1,-12,-11,water,111.0
1,19,0,water,54.0
1,20,-1,water,98.0
1,-15,-4,water,82.0
1,14,-6,water,88.0
1,6,-15,water,112.0
1,14,-9,water,82.0
1,-15,-9,water,90.0
1,-9,12,water,102.0
1,16,5,water,77.0
1,-16,1,water,77.0
1,3,18,water,96.0
1,11,-13,water,118.0
1,-11,-15,water,42.0
1,9,16,water,95.0
1,-4,16,water,66.0
1,17,8,water,83.0
1,-14,-11,water,98.0
1,15,5,water,82.0
1,-15,-2,water,106.0
1,-10,-15,water,80.0
1,17,-6,water,91.0
1,19,-1,water,113.0
1,-19,5,water,112.0
1,-11,-11,water,78.0
1,-12,-16,water,72.0
1,18,9,water,109.0
1,17,-4,water,108.0
1,-10,11,water,98.0
1,-7,-17,water,77.0
1,8,16,water,59.0
1,18,2,water,131.0
1,17,-1,water,93.0
1,2,-20,water,115.0
1,-15,-6,water,102.0
1,13,10,water,85.0
1,19,-7,water,103.0
1,-16,-9,water,102.0
1,-12,11,water,65.0
1,10,-14,water,85.0
1,15,-8,water,74.0
1,18,3,water,117.0
1,17,-2,water,109.0
1,-1,16,water,107.0
1,15,6,water,121.0
1,-8,-16,water,48.0
1,-20,-5,water,116.0
1,5,17,woody,2096.5
1,-10,-11,water,84.0
1,-8,15,water,99.0
1,-16,-4,water,64.0
1,6,24,water,91.0
1,15,-10,water,73.0
1,9,15,water,82.0
1,-18,1,water,92.0
1,18,-7,water,61.0
1,-16,2,water,79.0
1,12,-13,water,106.0
1,-5,-17,water,121.0
1,-18,10,water,81.0
1,11,14,water,112.0
1,20,9,water,69.0
1,12,16,water,86.0
1,-18,4,water,111.0
1,-10,15,water,100.0
1,14,11,water,71.0
1,18,-10,water,89.0
1,2,-17,water,117.0
1,-7,16,water,87.0
1,11,-16,water,75.0
1,10,14,water,79.0
1,18,-6,water,80.0
1,-7,14,water,69.0
1,16,6,water,50.0
1,-21,1,water,111.0
1,-6,-16,water,101.0
1,-19,4,water,118.0
1,-13,15,water,116.0
1,-1,-19,water,94.0
1,4,18,water,84.0
1,-15,-8,water,103.0
1,2,20,water,92.0
1,-14,10,water,75.0
1,13,15,water,93.0
1,14,6,water,59.0
1,16,10,water,94.0
1,-18,6,water,120.0
1,-3,-18,water,75.0
1,3,17,water,125.0
1,16,-6,water,78.0
1,3,19,water,122.0
1,16,9,water,108.0
1,-13,-21,water,84.0
1,5,-17,water,67.0
1,-10,-14,water,77.0
1,-13,14,water,78.0
1,-18,3,water,101.0
1,17,-5,water,75.0
1,-2,-16,water,112.0
1,-11,-14,water,78.0
1,-10,19,water,95.0
1,9,-16,water,87.0
1,-22,6,water,82.0
1,-21,11,water,61.0
1,19,-2,water,60.0
1,9,17,water,68.0
1,-17,2,water,94.0
1,14,-10,water,73.0
1,-13,-12,water,92.0
1,15,7,water,126.0
1,13,-12,water,111.0
1,-2,-18,water,86.0
1,-4,18,water,100.0
1,-11,16,water,70.0
1,19,4,water,85.0
1,6,-18,water,122.0
1,10,-15,water,96.0
1,-5,15,water,85.0
1,-1,20,water,87.0
1,14,-13,water,103.0
1,2,19,water,66.0
1,17,2,water,95.0
1,-5,17,water,111.0
1,17,7,water,94.0
1,-2,18,water,108.0
1,-10,-17,water,66.0
1,-17,7,water,109.0
1,-3,-19,water,65.0
1,-6,-18,water,132.0
1,9,-14,water,103.0
1,-10,13,water,87.0
1,-1,-21,water,70.0
1,-14,-13,water,114.0
1,16,-9,water,71.0
1,16,-7,water,107.0
1,17,10,water,82.0
1,-20,2,water,104.0
1,17,-7,water,89.0
1,-17,-3,water,105.0
1,-17,-1,water,70.0
1,17,4,water,74.0
1,-17,-9,water,95.0
1,-3,20,water,133.0
1,10,13,water,94.0
1,-18,0,water,93.0
1,14,-11,water,123.0
1,19,1,water,75.0
1,-7,-18,water,107.0
1,-20,-4,water,80.0
1,18,7,water,57.0
1,-9,-14,water,123.0
1,-2,-19,water,86.0
1,-21,3,water,59.0
1,11,16,water,62.0
1,8,-16,water,86.0
1,-13,12,water,107.0
1,-14,15,water,122.0
1,15,-11,water,103.0
1,-13,-16,water,87.0
1,-17,9,water,87.0
1,-14,11,water,86.0
1,4,-18,water,38.0
1,-15,-10,water,86.0
1,11,15,water,83.0
1,15,9,woody,2099.0
1,-16,8,water,85.0
1,-6,18,water,115.0
1,-13,13,water,92.0
1,15,11,water,78.0
1,20,-4,water,88.0
1,-12,-12,water,74.0
1,2,-18,water,77.0
1,7,17,water,90.0
1,-12,15,water,64.0
1,-4,-17,water,104.0
1,-11,-21,water,132.0
1,-16,-2,water,71.0
1,-10,16,water,87.0
1,-19,1,water,117.0
1,-15,-7,water,95.0
1,10,16,water,112.0
1,18,-8,water,86.0
1,-19,0,water,94.0
1,-20,-3,water,118.0
1,-3,19,water,18.0
1,-17,8,water,89.0
1,15,-14,water,71.0
1,15,-13,water,78.0
1,-9,-17,water,86.0
1,-3,-21,water,139.0
1,-6,21,water,104.0
1,-8,-17,water,27.0
1,5,-18,water,91.0
1,-20,0,water,70.0
1,7,21,water,80.0
1,-13,-13,water,67.0
1,22,0,water,102.0
1,-17,4,water,123.0
1,10,15,water,123.0
1,14,15,water,60.0
1,-15,8,water,90.0
1,-5,-18,water,100.0
1,-15,-14,water,94.0
1,-15,9,water,103.0
1,-18,7,water,108.0
1,4,17,water,96.0
1,-1,18,water,107.0
1,-19,6,water,71.0
1,2,-19,water,83.0
1,19,-3,water,103.0
1,18,4,water,72.0
1,-14,12,water,108.0
1,15,18,water,112.0
1,11,18,water,124.0
1,-18,-5,water,80.0
1,-17,-7,water,84.0
1,-1,19,water,102.0
1,-16,-8,water,84.0
1,17,11,water,109.0
1,10,22,water,77.0
1,-16,18,water,95.0
1,23,5,water,77.0
1,16,8,water,123.0
1,-19,3,water,66.0
1,0,-22,water,55.5
1,11,-15,water,102.0
1,12,-14,water,112.0
1,11,21,water,90.0
1,6,19,water,81.0
1,-16,13,water,68.0
1,-9,-15,water,94.0
1,5,19,water,80.0
1,13,-15,water,105.0
1,8,-17,water,72.0
1,5,-19,water,38.0
1,-18,2,water,91.0
1,-7,17,water,63.0
1,-6,-21,water,88.0
1,-18,-3,water,97.0
1,-10,-16,water,96.0
1,-16,14,water,94.0
1,-15,-12,water,114.0
1,-17,11,water,121.0
1,12,19,water,62.0
1,18,-2,water,124.0
1,-17,-12,water,92.0
1,-7,21,water,95.0
1,-17,6,water,67.0
1,20,-2,water,105.0
1,-21,-7,water,87.0
1,-15,-13,water,90.0
1,-11,-16,water,84.0
1,-22,2,water,94.0
1,-15,-15,water,116.0
1,17,5,water,89.0
1,20,5,water,86.0
1,10,-16,water,83.0
1,-19,-1,water,72.0
1,-18,-4,water,86.0
1,0,-20,water,90.0
1,12,17,water,127.0
1,16,-10,water,140.0
1,12,15,water,67.0
1,-19,-4,water,92.0
1,-9,-16,water,103.0
1,7,18,water,92.0
1,18,-13,water,73.0
1,21,3,water,93.0
1,-16,11,water,84.0
1,-18,8,water,115.0
1,12,-17,water,95.0
1,4,20,water,116.0
1,20,2,water,106.0
1,-4,19,water,83.0
1,-20,3,water,123.0
1,-21,-1,water,102.0
1,-2,-21,water,90.0
1,-12,-22,water,87.0
1,2,-21,water,93.0
1,19,3,water,109.0
1,-10,17,water,70.0
1,-12,-14,water,84.0
1,11,-17,water,88.0
1,-19,9,water,54.0
1,12,-16,water,77.0
1,-21,0,water,67.0
1,8,20,water,66.0
1,18,16,water,56.0
1,8,-19,water,77.0
1,12,-15,water,47.0
1,-15,-11,water,94.0
1,-20,4,water,102.0
1,17,-9,water,74.0
1,-20,-6,water,109.0
1,21,7,water,63.0
1,8,-18,water,95.0
1,9,19,water,92.0
1,-20,1,water,105.0
1,-20,5,water,51.0
1,0,22,water,93.0
1,10,-18,water,104.0
1,13,-14,water,73.0
1,18,14,water,102.0
1,0,20,water,135.0
1,14,14,water,77.0
1,6,23,water,74.0
1,-4,-18,water,105.0
1,-14,-15,water,64.0
1,-15,-17,water,60.0
1,-21,-5,water,89.0
1,3,-19,water,72.0
1,-8,17,water,75.0
1,-1,-20,water,127.0
1,-5,19,water,42.0
1,21,0,water,77.0
1,-6,19,water,98.0
1,-19,2,water,86.0
1,-18,-13,water,62.0
1,12,14,water,89.0
1,3,21,water,98.0
1,-5,-19,water,115.0
1,15,13,water,112.0
1,21,-5,water,53.0
1,10,-17,water,108.0
1,-2,20,water,81.0
1,-10,18,water,103.0
1,-19,-8,water,78.0
1,-19,-9,water,101.0
1,-17,-8,water,90.0
1,-20,8,water,120.0
1,13,-16,water,59.0
1,-1,-18,water,65.0
1,-2,19,water,91.0
1,18,8,water,88.0
1,-23,-1,water,96.0
1,9,-17,water,96.0
1,-11,-17,water,76.0
1,-2,-27,water,94.0
1,20,-3,water,59.0
1,-19,-6,water,93.0
1,-19,-7,water,82.0
1,1,-20,debris,29.0
1,-25,22,debris,70.0
1,-21,7,debris,36.0
1,-12,-18,debris,72.0
1,-6,-19,debris,30.0
1,-16,-10,debris,0.0
1,-2,-20,debris,62.0
1,14,16,debris,8.0
1,20,-6,debris,28.0
1,2,-22,debris,23.0
1,-22,-1,debris,63.0
1,-17,14,debris,26.0
1,13,-18,debris,28.0
1,19,5,debris,45.0
1,21,-1,debris,0.0
1,-12,-15,debris,32.0
1,-8,18,debris,62.0
1,22,6,debris,50.0
1,-12,-13,debris,64.0
1,-17,10,debris,60.0
1,-2,-23,debris,32.0
1,17,-10,debris,54.0
1,-19,8,debris,12.0
1,6,20,debris,47.0
1,2,23,debris,48.0
1,18,5,debris,44.0
1,14,-14,debris,-1.0
1,0,21,debris,40.0
1,-17,13,debris,43.0
1,4,-22,debris,24.0
1,-23,1,debris,18.0
1,-21,2,debris,32.0
1,-19,-5,debris,10.0
1,-12,18,debris,52.0
1,-15,16,debris,1.0
1,-21,-10,debris,12.0
1,24,-2,debris,67.0
1,19,8,debris,63.0
1,0,1,floating,59.0
1,-3,0,floating,70.0
1,-1,-2,floating,65.0
1,0,0,floating,43.0
1,4,5,floating,57.0
1,1,-1,floating,59.0
1,-4,13,floating,43.0
1,3,7,floating,12.0
1,4,4,floating,23.0
1,3,1,floating,21.0
1,0,-3,floating,38.0
1,0,2,floating,33.0
1,2,-5,floating,43.0
1,2,-2,floating,53.0
1,-1,-6,floating,36.0
1,0,-6,floating,51.0
1,-1,3,floating,15.0
1,2,0,floating,25.0
1,-3,2,floating,48.0
1,0,4,floating,52.0
1,-2,-2,floating,54.0
1,3,-3,floating,58.0
1,2,1,floating,19.0
1,-5,-2,floating,26.0
1,-2,7,floating,19.0
1,-2,0,floating,47.0
1,2,-4,floating,65.0
1,0,-1,floating,32.0
1,2,-3,floating,44.0
1,-1,4,floating,37.0
1,-3,-1,floating,17.0
1,-3,4,floating,61.0
1,0,3,floating,47.0
1,-3,3,floating,43.0
1,2,-6,floating,17.0
1,2,4,floating,338.0
1,0,-7,floating,283.5
1,-3,-4,floating,363.0
1,5,6,floating,347.5
1,3,2,floating,333.5
1,1,4,floating,325.5
1,-3,1,floating,318.0
1,-5,7,floating,2626.0
1,-1,1,floating,316.5
1,-1,7,floating,323.5
1,-7,-2,floating,1659.0
1,-6,0,floating,364.5
1,5,0,floating,343.5
1,-1,2,floating,328.5
1,-4,6,floating,323.5
1,4,-4,floating,345.0
1,0,8,floating,373.5
1,-5,2,floating,328.0
1,1,2,floating,299.0
1,3,-5,floating,384.0
1,-2,-3,floating,345.0
1,-4,-3,floating,322.0
1,5,-2,floating,333.5
1,3,4,floating,349.5
1,1,1,floating,298.5
1,1,6,floating,343.5
1,2,7,floating,360.5
1,0,7,floating,360.5
1,-5,-4,floating,327.5
1,-7,4,floating,2623.0
1,-2,4,floating,563.5
1,2,6,floating,1027.0
1,4,-5,floating,1000.5
1,-8,0,floating,1335.0
1,-8,-6,floating,2051.5
1,-5,-8,floating,4413.0
1,4,1,floating,1030.5
1,4,-7,floating,1057.0
1,-1,-3,floating,1027.0
1,-1,-5,floating,1051.5
1,8,-3,floating,1020.0
1,-4,5,floating,1035.5
1,7,0,floating,1935.5
1,-5,-3,floating,1051.5
1,6,-1,floating,1624.0
1,1,-4,floating,1069.0
1,0,10,floating,1992.0
1,-9,-3,floating,2060.5
1,6,5,floating,1037.0
1,4,3,floating,1006.5
1,-5,0,floating,980.0
1,-3,-5,floating,1063.0
1,-1,-4,floating,1072.5
1,-3,-3,floating,1003.0
1,-6,-7,woody,1910.0
1,-4,-6,floating,1073.0
1,-6,-9,woody,1900.0
1,-8,-1,floating,1323.5
1,15,0,floating,2012.5
1,-4,8,floating,3032.5
1,1,-9,floating,1047.0
1,3,-2,floating,1039.5
1,-4,3,floating,1332.5
1,3,-6,floating,1067.0
1,7,-2,floating,1070.0
1,7,4,floating,1049.0
1,1,-10,floating,1041.0
1,5,-4,floating,1047.0
1,0,-2,floating,1057.5
1,-6,-2,floating,1033.0
1,-7,2,floating,1026.5
1,-3,-7,floating,1021.0
1,-5,14,floating,1015.5
1,7,1,floating,1059.5
1,9,-8,floating,1012.0
1,-2,-6,floating,1031.5
1,10,-3,floating,1038.0
1,4,-9,floating,2316.0
1,-2,9,floating,1053.0
1,-11,-1,floating,1374.0
1,-6,-3,floating,1087.5
1,6,1,floating,1037.0
1,7,10,floating,3031.0
1,3,-7,floating,1357.0
1,-2,12,floating,3049.0
1,10,6,floating,2614.2
1,-8,3,floating,2030.5
1,5,-8,floating,1320.0
1,-9,-1,floating,1042.5
1,6,7,floating,2042.0
1,8,-4,floating,1338.0
1,5,-7,floating,2372.5
1,-7,0,woody,2006.5
1,-8,6,floating,3077.2
1,9,-6,floating,1370.0
1,10,4,floating,2051.2
1,-1,12,floating,1380.5
1,7,5,floating,4121.0
1,-1,-9,floating,2051.5
1,6,-10,woody,2144.0
1,-3,-9,floating,2356.2
1,-3,8,floating,2076.0
1,4,10,floating,2078.2
1,7,-1,floating,2357.2
1,7,8,floating,2034.5
1,0,-12,floating,1380.5
1,-9,-5,floating,2362.0
1,1,10,floating,2034.0
1,11,0,floating,2701.2
1,-6,-8,aquatic,555.5
1,-1,-14,water,131.4
1,-10,8,woody,2002.0
1,13,6,floating,4421.0
1,-22,3,water,122.1
1,0,-23,water,108.1
1,18,17,water,111.0
