year,lat,long,name,energy
1,1,-13,water,114.0
1,9,7,water,112.0
1,-9,-16,water,81.0
1,-5,10,water,66.0
1,7,-6,water,91.0
1,-6,13,water,68.0
1,9,-4,aquatic,725.0
1,10,4,water,100.0
1,-6,10,herb,1122.5
1,5,9,herb,1096.0
1,-11,-8,water,102.0
1,-1,-9,herb,1154.0
1,-5,-13,water,110.0
1,-9,-5,herb,1131.0
1,-2,-12,herb,1200.5
1,0,-15,water,134.0
1,-4,11,water,69.0
1,-4,14,water,63.0
1,2,-13,water,33.0
1,2,9,herb,1074.5
1,-8,4,water,93.0
1,1,11,water,108.0
1,-8,9,water,68.0
1,8,6,water,81.0
1,0,12,water,45.0
1,9,4,water,101.0
1,10,-1,water,64.0
1,-7,7,water,101.0
1,8,14,water,93.0
1,-11,7,water,59.0
1,6,-5,herb,1063.0
1,11,-2,water,105.0
1,9,-8,water,79.0
1,12,4,water,49.0
1,-5,-9,aquatic,729.0
1,-8,7,water,40.0
1,-10,-13,water,104.0
1,-4,13,water,89.0
1,-15,-5,water,98.0
1,-5,9,water,86.0
1,9,1,water,97.0
1,10,5,water,101.0
1,13,4,water,67.0
1,8,-1,water,69.0
1,-4,12,water,117.0
1,6,-11,water,100.0
1,9,-3,aquatic,750.5
1,8,-5,water,57.0
1,-10,1,water,96.0
1,12,-4,herb,1094.0
1,-3,-8,herb,1145.0
1,1,-11,water,29.0
1,9,2,water,106.0
1,-9,-6,water,102.0
1,3,-12,herb,1084.5
1,4,-12,herb,1097.5
1,10,-2,water,105.0
1,1,16,water,68.0
1,3,13,water,103.0
1,-8,-11,water,112.0
1,0,-12,water,103.0
1,-9,-4,water,71.5
1,-8,-6,water,74.0
1,-4,8,water,102.0
1,11,-10,water,48.0
1,-2,11,herb,1061.0
1,7,9,water,71.0
1,8,-10,water,74.0
1,-11,11,water,70.0
1,11,-7,water,95.0
1,-7,8,water,129.0
1,12,3,water,71.0
1,-11,-10,water,103.0
1,-14,0,water,56.0
1,13,1,water,74.0
1,11,-1,water,109.0
1,10,-3,water,79.0
1,-4,10,water,113.0
1,-8,-12,water,85.0
1,2,14,water,76.0
1,-8,-3,water,100.0
1,12,0,water,65.0
1,-8,-10,water,84.0
1,-11,-7,water,93.0
1,-10,11,water,60.0
1,1,-12,water,100.0
1,-9,-7,water,83.0
1,5,-15,water,84.0
1,-7,12,water,68.0
1,8,7,water,80.0
1,-11,8,water,81.0
1,-5,11,water,93.0
1,4,10,water,63.0
1,-14,5,water,79.0
1,3,9,water,88.0
1,12,-2,water,85.0
1,-8,5,water,124.0
1,11,-4,water,105.0
1,7,-7,water,86.0
1,-13,1,water,88.0
1,-10,5,water,103.0
1,-8,11,water,109.0
1,-6,18,water,61.0
1,-3,10,water,62.0
1,-8,8,water,79.0
1,-3,9,water,75.0
1,7,-5,water,119.0
1,2,-12,water,82.0
1,-7,3,water,105.0
1,12,10,water,76.0
1,-1,-12,water,121.0
1,-11,0,water,84.0
1,-11,1,water,101.0
1,-4,16,water,59.0
1,-12,0,water,93.0
1,10,-13,water,102.0
1,9,-6,water,110.0
1,3,-13,water,99.0
1,-7,11,water,119.0
1,-4,9,water,121.0
1,-2,12,water,120.0
1,-11,4,water,87.0
1,9,9,water,61.0
1,11,6,water,82.0
1,-11,13,water,99.0
1,8,-8,water,64.0
1,3,17,water,91.0
1,-11,-5,water,105.0
1,-7,-11,water,107.0
1,-10,-6,water,106.0
1,-3,14,water,93.0
1,7,-10,herb,1107.5
1,22,5,water,119.0
1,-6,-10,water,66.0
1,-14,-3,water,90.0
1,-12,-2,water,75.0
1,-3,-12,water,65.0
1,8,8,water,67.0
1,11,4,water,80.0
1,-11,-1,water,104.0
1,-8,-5,water,85.0
1,-12,-3,herb,1111.5
1,6,9,water,50.0
1,11,0,water,62.0
1,-8,-15,water,125.0
1,15,2,water,73.0
1,9,6,water,100.0
1,8,-4,water,105.0
1,-10,6,water,75.0
1,7,10,water,98.0
1,6,10,water,87.0
1,-11,-11,water,76.0
1,14,0,water,73.0
1,-10,-5,water,55.0
1,-10,-14,water,80.0
1,-5,-12,water,50.0
1,-8,-13,water,93.0
1,-6,-11,water,147.0
1,-15,-1,water,65.0
1,-11,6,water,110.0
1,-12,5,water,110.0
1,-8,-9,water,111.0
1,13,6,water,67.0
1,8,-9,water,74.0
1,-17,-6,water,97.0
1,14,1,water,72.0
1,13,2,water,89.0
1,11,12,water,104.0
1,-13,-6,water,89.0
1,-12,7,herb,1240.5
1,-3,13,water,101.0
1,10,6,water,67.0
1,12,-3,water,126.0
1,3,10,water,120.0
1,12,-8,water,99.0
1,14,4,water,78.0
1,17,-5,water,83.0
1,-9,8,water,101.0
1,-2,-14,water,108.0
1,5,8,water,56.0
1,8,13,water,103.0
1,-1,10,water,103.0
1,-18,-3,water,91.0
1,19,4,water,114.0
1,9,14,water,83.0
1,8,-14,water,119.0
1,6,11,water,99.0
1,8,12,water,94.0
1,13,-2,water,114.0
1,-4,-11,water,140.0
1,12,-1,water,77.0
1,0,13,water,82.0
1,-10,10,water,89.0
1,-13,-7,water,84.0
1,14,-3,water,124.0
1,1,13,water,105.0
1,-4,15,water,60.0
1,-5,-14,water,95.0
1,-16,6,water,95.0
1,6,-14,water,30.0
1,6,16,water,121.0
1,-13,5,water,72.0
1,-9,-8,water,74.0
1,9,5,water,114.0
1,-10,-4,water,113.0
1,4,9,water,91.0
1,9,-11,water,80.0
1,-3,-15,water,82.0
1,-9,11,water,76.0
1,8,-11,herb,1243.5
1,16,-1,water,78.0
1,13,-4,water,73.0
1,1,14,water,113.0
1,9,-10,water,63.0
1,-1,15,water,115.0
1,11,-3,water,100.0
1,13,-1,water,109.0
1,20,-2,water,107.0
1,17,1,water,92.0
1,-8,-8,water,85.0
1,18,-2,water,82.0
1,1,18,water,52.0
1,-5,-15,water,73.0
1,-6,11,water,113.0
1,9,12,water,134.0
1,-12,-9,water,98.0
1,11,8,water,91.0
1,9,8,water,102.0
1,-11,-3,water,57.0
1,-7,-10,water,103.0
1,2,13,herb,1307.0
1,8,11,water,79.0
1,2,19,water,76.0
1,-9,-9,water,79.0
1,2,-14,water,73.0
1,14,-2,water,98.0
1,10,-15,water,94.0
1,-16,-3,water,66.0
1,14,3,water,49.0
1,11,-8,water,103.0
1,10,-8,water,87.0
1,-13,4,water,70.0
1,8,-6,water,59.0
1,-1,11,water,83.0
1,-9,-14,water,88.0
1,1,-15,water,105.0
1,4,17,water,53.0
1,4,-13,water,55.0
1,10,11,water,64.0
1,-13,-2,water,77.0
1,-13,0,water,81.0
1,-11,-2,water,69.0
1,14,-1,water,95.0
1,13,-3,water,72.0
1,8,-12,water,58.0
1,-3,15,water,104.0
1,15,7,water,66.0
1,-11,-6,water,65.0
1,-1,-19,water,69.0
1,-10,-7,water,56.0
1,-16,3,water,85.0
1,13,8,water,84.0
1,-7,-8,water,114.0
1,10,-10,water,75.0
1,12,-7,water,68.0
1,-3,18,water,84.0
1,-14,1,herb,1171.0
1,-1,-16,water,109.0
1,-13,-3,water,100.0
1,-6,-12,water,121.0
1,10,8,water,89.0
1,-9,14,water,96.0
1,5,-12,water,89.0
1,11,5,water,90.0
1,-14,4,water,88.0
1,10,9,water,86.0
1,9,-9,water,101.0
1,-4,-13,water,89.0
1,10,-11,water,112.0
1,-10,9,water,77.0
1,11,-13,water,98.0
1,-7,-12,water,80.0
1,-14,-2,water,79.0
1,-14,-13,water,103.0
1,1,12,water,93.0
1,-7,10,water,130.0
1,-9,9,water,85.0
1,-10,-8,water,75.0
1,-18,0,water,85.0
1,14,2,water,78.0
1,7,16,water,69.0
1,-4,-14,water,101.0
1,15,1,water,114.0
1,-7,-13,water,86.0
1,11,13,water,101.0
1,-13,-1,water,82.0
1,12,-5,herb,1108.0
1,-1,-13,water,103.0
1,5,15,water,83.0
1,11,-9,water,76.0
1,7,-12,water,89.0
1,13,7,water,96.0
1,15,-3,water,81.0
1,15,-5,water,100.0
1,7,13,water,81.0
1,-8,12,water,80.0
1,-14,-1,water,97.0
1,12,6,water,90.0
1,12,11,water,106.0
1,-16,9,water,88.0
1,8,9,water,74.0
1,-8,10,water,118.0
1,-13,7,water,106.0
1,-6,12,water,104.0
1,2,-17,water,60.0
1,11,9,water,100.0
1,7,-14,water,108.0
1,2,-15,water,52.0
1,-15,11,water,73.0
1,9,-12,water,106.0
1,-15,3,water,92.0
1,-13,-4,water,73.0
1,-4,-12,water,90.0
1,13,-14,water,97.0
1,5,-13,water,123.0
1,-4,-15,water,91.0
1,16,13,water,72.0
1,13,5,water,125.0
1,13,-7,water,103.0
1,-6,-15,water,100.0
1,15,0,water,113.0
1,15,-4,water,145.0
1,-16,-17,water,79.0
1,-13,14,water,113.0
1,10,13,water,104.0
1,16,2,water,141.0
1,6,13,aquatic,815.5
1,12,8,water,66.0
1,-7,-15,water,125.0
1,-10,-12,water,96.0
1,-14,-4,water,95.0
1,10,10,water,89.0
1,15,4,water,102.0
1,16,3,water,93.0
1,15,-1,water,58.0
1,-11,-9,water,70.0
1,-12,-10,water,109.0
1,4,13,water,61.0
1,-5,14,water,95.0
1,13,3,water,100.0
1,-12,-8,water,110.0
1,-13,6,water,133.0
1,16,-3,water,103.0
1,10,-9,water,135.0
1,8,10,water,85.0
1,12,-9,water,82.0
1,-15,6,water,109.0
1,16,6,water,81.0
1,-3,-16,water,87.0
1,-15,7,water,98.0
1,-14,-5,water,65.0
1,0,14,water,91.0
1,-7,-14,water,83.0
1,3,12,water,59.0
1,-11,12,water,78.0
1,16,-6,water,76.0
1,-10,-11,water,97.0
1,-12,10,water,95.0
1,-16,-1,water,76.0
1,-16,-4,water,121.0
1,-16,-2,water,47.0
1,-2,-17,water,81.0
1,15,-2,water,91.0
1,-11,9,water,54.0
1,3,-15,water,52.0
1,-12,9,water,81.0
1,5,-14,water,63.0
1,7,-13,water,82.0
1,-9,12,water,86.0
1,4,16,water,55.0
1,10,12,water,119.0
1,9,10,water,91.0
1,-10,-10,water,42.0
1,14,-8,water,105.0
1,-9,-11,water,70.0
1,12,9,water,68.0
1,-15,5,water,47.0
1,-16,-8,water,99.0
1,13,-8,water,87.0
1,14,7,water,97.0
1,13,-5,water,78.0
1,3,14,water,84.0
1,-13,-9,water,99.0
1,-14,12,water,48.0
1,14,-5,water,78.0
1,14,9,water,114.0
1,-2,14,water,76.0
1,-11,-13,water,51.0
1,17,6,water,84.0
1,-15,-10,water,92.0
1,-3,-13,water,100.0
1,-1,13,water,109.0
1,-5,15,water,115.0
1,6,20,water,90.0
1,-16,4,water,88.0
1,-2,-13,water,79.0
1,-12,12,water,99.0
1,1,15,water,85.0
1,9,13,water,88.0
1,-11,10,water,120.0
1,-7,13,water,115.0
1,-2,13,water,59.0
1,-9,-12,water,142.0
1,-8,-18,water,79.0
1,13,-9,water,84.0
1,-12,3,water,57.0
1,3,15,water,33.0
1,11,-12,water,102.0
1,13,9,water,80.0
1,-2,21,water,122.0
1,-8,13,water,87.0
1,-19,-1,water,66.0
1,-5,16,water,119.0
1,3,-16,water,64.0
1,-15,2,water,112.0
1,-6,-14,water,47.0
1,14,5,water,98.0
1,6,12,water,64.0
1,-5,12,water,87.0
1,19,5,water,88.0
1,-1,-15,water,81.0
1,-9,-15,water,77.0
1,-12,11,water,110.0
1,12,12,water,110.0
1,-2,-16,water,83.0
1,0,20,water,93.0
1,9,-14,water,114.0
1,-15,0,water,101.0
1,6,-13,water,85.0
1,-9,-13,water,97.0
1,-13,-5,water,107.0
1,15,-13,water,57.0
1,0,16,water,113.0
1,-14,6,water,158.0
1,1,-14,water,73.0
1,15,9,water,118.0
1,6,-17,water,63.0
1,-15,4,water,93.0
1,-17,1,water,91.0
1,-6,-13,water,59.0
1,-10,16,water,67.0
1,-12,8,water,74.0
1,-8,15,water,88.0
1,17,-6,water,72.0
1,17,7,water,84.0
1,-4,-17,water,64.0
1,-5,13,water,90.0
1,-8,14,water,79.0
1,4,14,water,100.0
1,12,14,water,75.0
1,12,13,water,67.0
1,14,10,water,85.0
1,-19,0,water,99.0
1,9,-13,water,90.0
1,-10,-15,water,33.0
1,0,15,water,84.0
1,-12,-7,water,80.0
1,-10,12,water,101.0
1,14,-4,water,72.0
1,2,17,water,43.0
1,-17,-1,water,105.0
1,-6,15,water,98.0
1,-16,0,water,66.0
1,10,-17,water,125.0
1,-9,-10,water,71.0
1,9,11,water,135.0
1,-13,8,water,64.0
1,5,16,water,87.0
1,4,-17,water,98.0
1,14,8,water,106.0
1,11,-14,water,89.0
1,11,-11,water,117.0
1,4,-14,water,91.0
1,-14,-8,water,109.0
1,6,-20,water,110.0
1,17,5,water,96.0
1,-9,10,water,110.0
1,-6,14,water,78.0
1,-15,1,water,78.0
1,8,-13,water,109.0
1,4,-15,water,86.0
1,-1,16,water,69.0
1,17,0,water,96.0
1,12,15,water,72.0
1,-18,-5,water,103.0
1,15,15,water,41.0
1,7,-15,water,89.0
1,-15,-7,water,99.0
1,14,-7,water,107.0
1,19,3,water,72.0
1,16,0,water,97.0
1,-15,-11,water,73.0
1,-14,-6,water,92.0
1,2,-16,water,78.0
1,18,-3,water,112.0
1,2,15,water,79.0
1,-17,-5,water,65.0
1,-21,1,water,93.0
1,-2,15,water,85.0
1,7,12,water,85.0
1,-13,10,water,93.0
1,19,9,water,101.0
1,14,6,water,112.0
1,4,15,water,90.0
1,11,14,water,93.0
1,1,19,water,68.0
1,18,10,water,90.0
1,6,17,water,57.0
1,-14,7,water,89.0
1,5,14,water,64.0
1,-6,17,water,93.0
1,-5,20,water,86.0
1,10,-12,water,76.0
1,-7,14,water,78.0
1,-15,-6,water,60.0
1,17,-1,water,111.0
1,0,-18,water,85.0
1,-14,10,water,103.0
1,1,-22,water,69.0
1,-11,-12,water,47.0
1,-18,-6,water,87.0
1,16,16,water,98.0
1,-8,-14,water,75.0
1,-12,-6,water,71.0
1,-15,-4,water,83.0
1,-2,16,water,102.0
1,16,-10,water,87.0
1,7,-16,water,53.0
1,-2,-15,water,121.0
1,0,-16,water,73.0
1,18,-1,water,135.0
1,11,10,water,99.0
1,-17,7,water,70.0
1,18,2,water,78.0
1,14,-6,water,103.0
1,10,16,water,109.0
1,-7,16,water,76.0
1,19,-3,water,95.0
1,-14,-10,water,118.0
1,7,15,water,79.0
1,-3,16,water,75.0
1,13,10,water,85.0
1,7,11,water,83.0
1,14,-11,water,99.0
1,-16,7,water,78.0
1,14,-10,water,84.0
1,0,-19,water,130.0
1,8,-15,water,99.0
1,18,5,water,75.0
1,-5,-16,water,86.0
1,-13,-8,water,117.0
1,-18,2,water,90.0
1,-12,15,water,84.0
1,0,18,water,105.0
1,-17,-4,water,87.0
1,5,18,water,112.0
1,10,14,water,64.0
1,15,5,water,108.0
1,-13,11,water,61.0
1,17,8,water,66.0
1,-17,14,water,100.0
1,3,18,water,83.0
1,-20,-5,water,88.0
1,15,-7,water,64.0
1,2,16,water,91.0
1,14,-9,water,99.0
1,1,-16,water,96.0
1,5,-16,water,70.0
1,-18,-2,water,70.0
1,-1,20,water,98.0
1,-16,8,water,73.0
1,-12,-14,water,124.0
1,-15,-2,water,84.0
1,-12,13,water,84.0
1,-16,2,water,81.0
1,-13,9,water,77.0
1,14,-14,water,119.0
1,-13,12,water,113.0
1,13,-10,water,60.0
1,-17,5,water,77.0
1,-16,1,water,93.0
1,7,14,water,67.0
1,-12,-18,water,97.0
1,23,-2,water,94.0
1,-19,1,water,138.0
1,2,-18,water,80.0
1,10,-16,water,110.0
1,-15,8,water,94.0
1,13,-11,water,82.0
1,-13,-11,water,89.0
1,15,8,water,76.0
1,-16,5,water,100.0
1,-4,-18,water,102.0
1,-20,-1,water,90.0
1,12,-19,water,56.0
1,6,-15,water,87.0
1,13,12,water,75.0
1,-9,13,water,100.0
1,-17,0,water,89.0
1,15,11,water,107.0
1,-7,-16,water,69.0
1,-3,17,water,74.0
1,16,-2,water,106.0
1,-18,-11,water,100.0
1,-15,10,water,88.0
1,9,-15,water,64.0
1,3,-18,water,97.0
1,-5,17,water,86.0
1,-11,16,water,107.0
1,-1,19,water,92.0
1,5,20,water,84.0
1,15,6,water,56.0
1,-8,-17,water,86.0
1,15,10,water,103.0
1,18,0,water,84.0
1,-10,14,water,118.0
1,1,17,water,75.0
1,-16,-9,water,106.0
1,-16,-5,water,74.0
1,10,-14,water,73.0
1,5,-17,water,53.0
1,-12,-11,water,126.0
1,2,18,water,69.0
1,-13,16,water,78.0
1,17,-2,water,99.0
1,11,11,water,129.0
1,8,-17,water,98.0
1,-15,-9,water,63.0
1,-17,8,water,91.0
1,-8,16,water,128.0
1,15,-9,water,70.0
1,14,-12,water,85.0
1,3,16,water,56.0
1,6,-18,water,104.0
1,-6,-18,water,126.0
1,-14,-9,water,68.0
1,0,17,water,102.0
1,-17,6,water,79.0
1,0,-17,water,96.0
1,3,19,water,103.0
1,2,-20,water,72.0
1,-14,9,water,53.0
1,-12,-12,water,70.0
1,-3,-17,water,76.0
1,16,-9,water,67.0
1,16,5,water,84.0
1,13,13,water,60.0
1,-14,8,water,63.0
1,13,11,water,109.0
1,-3,-19,water,98.0
1,14,11,water,82.0
1,-1,17,water,123.0
1,-10,13,water,96.0
1,7,-17,water,95.0
1,-11,-14,water,82.0
1,17,2,water,122.0
1,3,-20,water,83.0
1,8,-20,water,65.0
1,-4,17,water,112.0
1,16,7,water,105.0
1,4,-16,water,90.0
1,10,17,water,112.0
1,-4,-16,water,104.0
1,16,-4,water,112.0
1,15,-6,water,70.0
1,17,-11,water,90.0
1,20,-1,water,75.0
1,-16,-6,water,81.0
1,-17,-7,water,85.0
1,8,15,water,65.0
1,17,-3,water,83.0
1,-2,-21,water,111.0
1,16,4,water,96.0
1,-18,1,water,98.0
1,18,4,water,101.0
1,-5,19,water,134.0
1,-9,-17,water,65.0
1,10,15,water,95.0
1,-16,12,water,68.0
1,-19,4,water,78.0
1,-1,-18,water,108.0
1,20,1,water,127.0
1,16,-12,water,101.0
1,18,3,water,83.0
1,17,4,water,119.0
1,3,-19,water,107.0
1,16,-8,water,69.0
1,12,-18,water,86.0
1,-14,-11,water,99.0
1,-9,16,water,113.0
1,11,-15,water,68.0
1,16,-7,water,69.0
1,18,-6,water,76.0
1,18,12,water,78.0
1,14,14,water,105.0
1,3,-17,water,80.0
1,-2,18,water,37.0
1,-15,-13,water,72.0
1,20,3,water,97.0
1,11,-19,water,93.0
1,14,-13,water,113.0
1,15,-8,water,99.0
1,-5,-22,water,84.0
1,9,-16,water,62.0
1,0,-21,water,80.0
1,-18,8,water,113.0
1,-18,3,water,68.0
1,20,0,water,65.0
1,15,14,water,80.0
1,1,-17,water,74.0
1,-9,15,water,61.0
1,-3,19,water,29.0
1,-5,-17,water,83.0
1,-14,13,water,78.0
1,6,18,water,70.0
1,4,-18,water,116.0
1,6,15,water,97.0
1,-18,9,water,91.0
1,-6,-19,water,69.0
1,18,-4,water,78.0
1,14,-17,water,70.0
1,17,-7,water,65.0
1,8,16,water,89.0
1,17,3,water,125.0
1,-17,-8,water,93.0
1,15,3,water,85.0
1,11,18,water,109.0
1,-17,-2,water,89.0
1,-9,-20,water,96.0
1,5,17,water,95.0
1,-8,-16,water,104.0
1,12,-12,water,81.0
1,-7,17,water,76.0
1,-20,7,water,83.0
1,-14,11,water,53.0
1,-16,-7,water,84.0
1,-13,-10,water,100.0
1,-12,-13,water,80.0
1,4,-19,water,84.0
1,-6,-16,water,85.0
1,-13,-12,water,80.0
1,12,-10,water,136.0
1,9,-17,water,91.0
1,-7,15,water,81.0
1,9,15,water,86.0
1,19,0,water,98.0
1,12,-11,water,44.0
1,-17,-3,water,72.0
1,-13,-14,water,72.0
1,-5,18,water,75.0
1,-17,-10,water,91.0
1,19,11,water,66.0
1,-2,-18,water,88.0
1,4,18,water,85.0
1,-21,3,water,97.0
1,-1,-17,water,53.0
1,-19,-4,water,109.0
1,-19,3,water,82.0
1,-10,-17,water,80.0
1,16,8,water,100.0
1,5,-20,water,55.0
1,-8,19,water,66.0
1,17,10,water,79.0
1,16,-11,water,79.0
1,-17,-9,water,81.0
1,23,5,water,71.0
1,18,7,water,69.0
1,18,9,water,90.0
1,-20,4,water,115.0
1,18,8,debris,27.0
1,0,1,herb,967.0
1,0,3,herb,944.0
1,-3,-3,herb,949.0
1,0,-3,herb,943.0
1,2,-2,herb,990.0
1,-2,0,herb,945.0
1,-1,-4,herb,979.0
1,-1,4,herb,915.0
1,4,3,herb,932.0
1,-3,-5,herb,955.0
1,1,2,herb,969.0
1,5,6,herb,978.0
1,2,4,herb,970.0
1,1,-4,herb,977.0
1,1,5,herb,950.0
1,-2,3,herb,1005.0
1,-2,-3,herb,979.0
1,4,0,herb,976.0
1,0,0,herb,958.0
1,-1,0,herb,952.0
1,1,-3,herb,988.0
1,1,-1,herb,941.0
1,2,-3,herb,985.0
1,-3,2,herb,942.0
1,-3,-1,herb,973.0
1,2,5,herb,961.0
1,0,2,herb,911.0
1,2,2,herb,970.0
1,1,1,herb,967.0
1,-4,0,herb,923.0
1,2,1,herb,957.0
1,1,-5,herb,966.0
1,-1,-2,herb,965.0
1,5,-1,herb,940.0
1,-5,0,herb,936.0
1,3,0,herb,964.0
1,-2,5,herb,974.0
1,-4,2,herb,972.0
1,0,-1,aquatic,563.5
1,2,-1,herb,1025.0
1,3,2,herb,986.5
1,-1,-5,aquatic,630.0
1,4,-2,herb,1018.0
1,-3,-2,aquatic,561.0
1,-1,1,herb,989.0
1,3,3,aquatic,577.5
1,2,-6,herb,1025.0
1,-2,1,herb,994.5
1,-1,-1,aquatic,601.5
1,6,-1,herb,995.0
1,0,5,aquatic,564.5
1,4,-3,aquatic,566.0
1,3,-3,herb,1009.0
1,-2,2,herb,1024.5
1,-4,4,herb,981.5
1,-3,0,aquatic,613.5
1,-5,-1,aquatic,610.0
1,-5,6,herb,1065.0
1,-5,2,herb,1012.0
1,-2,-5,herb,969.0
1,1,4,aquatic,588.5
1,-6,0,herb,1033.5
1,2,-7,aquatic,568.5
1,-4,-2,herb,1021.0
1,2,-8,herb,1045.5
1,3,4,herb,1022.5
1,-4,3,herb,991.5
1,-1,2,aquatic,582.0
1,5,-2,aquatic,577.5
1,5,-6,herb,1014.0
1,0,7,herb,1025.0
1,-3,4,aquatic,604.0
1,-1,8,herb,1008.5
1,5,1,herb,1025.5
1,7,1,aquatic,611.5
1,1,7,herb,1029.5
1,6,-3,herb,1023.5
1,2,-10,herb,1046.0
1,-10,-3,water,143.7
1,-7,-2,herb,981.5
1,-9,2,floating,2482.5
1,-6,-5,herb,976.0
1,0,10,herb,1016.5
1,-4,-10,herb,1040.5
1,4,-6,herb,1047.0
1,-4,-7,aquatic,616.5
1,-1,12,water,119.5
2,-1,-8,herb,1193.5
2,0,-14,water,89.0
2,7,-8,water,76.0
2,-15,-3,water,131.0
2,7,8,herb,1260.5
2,-14,-7,herb,1270.5
2,-2,10,water,75.0
2,13,0,water,100.0
2,7,7,aquatic,729.0
2,16,-5,water,103.0
2,10,7,water,94.0
2,-10,-9,water,98.0
2,-10,2,floating,2847.0
2,8,-2,water,96.0
2,-1,-14,water,97.0
2,-3,12,herb,1107.5
2,-17,4,water,148.0
2,-12,-5,water,61.0
2,9,0,herb,1202.0
2,5,-7,herb,1077.0
2,-1,14,water,90.0
2,10,3,herb,1264.5
2,-6,-9,herb,1177.5
2,0,-13,water,115.0
2,-17,2,water,102.0
2,3,-11,herb,1136.5
2,3,-14,water,131.0
2,-3,-14,water,93.0
2,16,1,water,68.0
2,-2,-11,herb,1288.0
2,-12,-1,herb,1154.0
2,-12,1,herb,1205.0
2,5,11,water,80.0
2,12,7,water,105.0
2,12,5,water,58.0
2,8,-3,water,142.0
2,-15,-8,water,106.0
2,-3,11,water,85.0
2,9,-5,water,113.0
2,11,7,water,93.0
2,-5,-11,water,105.0
2,5,10,aquatic,866.5
2,8,0,aquatic,801.5
2,-5,-10,aquatic,788.5
2,8,-7,water,108.0
2,7,-4,herb,1103.5
2,1,-13,water,124.0
2,9,7,water,122.0
2,-9,-16,water,91.0
2,-5,10,herb,1160.5
2,7,-6,water,101.0
2,-6,13,water,78.0
2,10,4,herb,1183.0
2,-11,-8,water,112.0
2,-5,-13,water,120.0
2,0,-15,water,144.0
2,-4,11,water,79.0
2,-4,14,water,73.0
2,2,-13,water,43.0
2,1,11,water,118.0
2,-8,9,herb,1211.0
2,8,6,water,91.0
2,0,12,water,55.0
2,10,-1,herb,1221.5
2,-7,7,water,111.0
2,8,14,water,103.0
2,-11,7,water,69.0
2,11,-2,aquatic,822.0
2,9,-8,water,89.0
2,12,4,water,59.0
2,-8,7,water,50.0
2,-10,-13,water,114.0
2,-4,13,water,99.0
2,-15,-5,water,108.0
2,-5,9,aquatic,852.5
2,10,5,water,111.0
2,13,4,herb,1177.0
2,-4,12,water,127.0
2,6,-11,water,110.0
2,8,-5,herb,1183.0
2,-10,1,water,106.0
2,1,-11,herb,1065.5
2,-9,-6,water,112.0
2,1,16,water,78.0
2,3,13,water,113.0
2,-8,-11,water,122.0
2,0,-12,water,113.0
2,-8,-6,aquatic,840.5
2,11,-10,water,58.0
2,7,9,herb,1161.5
2,8,-10,herb,1218.0
2,-11,11,water,80.0
2,11,-7,water,105.0
2,12,3,water,81.0
2,-11,-10,water,113.0
2,-14,0,water,66.0
2,13,1,water,84.0
2,11,-1,water,119.0
2,-4,10,water,123.0
2,-8,-12,water,95.0
2,2,14,water,86.0
2,12,0,water,75.0
