year,lat,long,name,energy
1,-11,4,water,123.0
1,8,-8,water,78.0
1,-14,5,water,115.0
1,-9,-10,water,100.0
1,7,-10,water,55.0
1,7,-12,water,91.0
1,10,-9,water,114.0
1,3,20,water,88.0
1,-8,11,water,35.0
1,12,-1,aquatic,886.5
1,9,-5,water,90.0
1,-3,15,water,88.0
1,-3,8,water,118.0
1,9,-11,water,67.0
1,11,-7,water,78.0
1,-10,-1,water,77.0
1,-8,1,water,93.0
1,11,-15,water,97.0
1,4,-10,water,112.0
1,-12,-3,water,93.0
1,-11,7,water,90.0
1,5,16,water,86.0
1,0,-12,water,103.0
1,6,-10,water,96.0
1,-6,15,water,103.0
1,-9,4,water,91.0
1,-3,12,water,67.0
1,-12,1,water,50.0
1,1,-11,water,53.0
1,7,5,water,131.0
1,11,-8,water,129.0
1,11,-2,water,85.0
1,-8,5,water,56.0
1,12,5,water,77.0
1,-9,-5,water,113.0
1,8,-10,water,107.0
1,-10,-10,water,98.0
1,-11,8,water,84.0
1,-6,-6,water,104.0
1,-6,10,water,96.0
1,-10,4,water,87.0
1,-13,3,water,89.0
1,10,-3,water,64.0
1,10,6,water,97.0
1,-15,-9,water,124.0
1,-13,1,water,94.0
1,-10,14,water,123.0
1,-13,-3,water,85.0
1,2,-10,water,92.0
1,2,-15,water,115.0
1,-14,0,water,109.0
1,-1,11,water,97.0
1,4,13,water,84.0
1,9,-10,water,110.0
1,-14,-1,water,69.0
1,10,-7,water,99.0
1,-2,16,water,86.0
1,1,-15,water,82.0
1,8,-14,water,57.0
1,-16,-6,water,59.0
1,-11,-9,water,123.0
1,10,2,water,42.0
1,-17,-6,water,78.0
1,-12,-5,water,109.0
1,12,7,water,92.0
1,-7,-10,water,40.0
1,-10,-9,water,105.0
1,-15,-1,water,86.0
1,4,11,water,76.0
1,12,-10,water,107.0
1,12,3,water,84.0
1,-1,12,water,91.0
1,6,9,water,83.0
1,0,-16,water,104.0
1,7,-8,water,82.0
1,-12,4,water,88.0
1,-11,5,water,96.0
1,9,-7,water,91.0
1,-8,10,water,86.0
1,3,12,water,92.0
1,9,-9,water,77.0
1,-2,-14,water,72.0
1,7,7,water,63.0
1,-13,-15,water,73.0
1,4,-11,water,108.0
1,-6,-10,water,93.0
1,-11,-13,water,93.0
1,-9,10,water,82.0
1,-12,-6,water,95.0
1,13,-1,water,89.0
1,-8,9,water,85.0
1,5,10,water,99.0
1,2,-13,water,80.0
1,6,10,water,109.0
1,-11,2,water,123.0
1,7,16,water,82.0
1,-2,13,water,48.0
1,-7,-4,water,114.0
1,-10,10,water,119.0
1,10,11,water,72.0
1,13,-10,water,91.0
1,-5,-11,water,103.0
1,17,0,water,49.0
1,14,15,water,58.0
1,5,12,water,103.0
1,19,-2,water,115.0
1,-8,7,water,69.0
1,-11,13,water,62.0
1,12,-4,water,111.0
1,16,0,water,65.0
1,-13,-5,water,74.0
1,14,-4,water,89.0
1,-2,-12,water,102.0
1,-8,-8,water,96.0
1,-11,6,water,82.0
1,12,-7,water,118.0
1,-13,7,water,82.0
1,-9,6,water,55.0
1,11,4,water,85.0
1,-6,-9,water,70.0
1,4,-18,water,52.0
1,-10,9,water,73.0
1,-3,-13,water,82.0
1,-3,-14,water,111.0
1,-14,2,water,94.0
1,-17,-2,water,89.0
1,8,-12,water,93.0
1,7,17,water,64.0
1,-6,-13,herb,1128.0
1,12,-5,water,89.0
1,-10,11,water,95.0
1,14,-11,water,76.0
1,13,-3,water,134.0
1,-1,18,water,57.0
1,-8,-11,water,104.0
1,-15,7,water,128.0
1,-13,4,water,99.0
1,8,10,water,126.0
1,3,-11,herb,1230.0
1,12,6,water,96.0
1,10,9,water,76.0
1,-2,-13,water,115.0
1,0,15,water,87.0
1,5,-14,water,108.0
1,9,-8,water,81.0
1,-11,-6,water,91.0
1,9,-12,water,91.0
1,-11,12,water,107.0
1,-14,-7,water,114.0
1,2,13,water,92.0
1,8,-9,water,96.0
1,-7,9,water,108.0
1,-9,-15,water,93.0
1,3,-13,water,51.0
1,16,-3,water,56.0
1,7,-15,water,102.0
1,7,14,water,85.0
1,-3,14,water,93.0
1,8,-11,water,62.0
1,-2,-18,water,114.0
1,-16,-1,water,115.0
1,13,0,water,114.0
1,-10,-3,water,60.0
1,-10,-7,water,91.0
1,8,-5,water,90.0
1,-12,7,water,90.0
1,-1,14,water,79.0
1,14,6,water,98.0
1,4,17,water,133.0
1,3,14,water,96.0
1,-13,9,water,61.0
1,-9,-9,water,97.0
1,12,4,water,85.0
1,-12,9,water,94.0
1,-7,11,water,64.0
1,-6,11,water,77.0
1,13,-2,water,95.0
1,5,15,water,107.0
1,-13,-6,water,87.0
1,11,-12,water,90.0
1,-13,6,water,105.0
1,11,-6,water,98.0
1,12,-2,water,111.0
1,12,-6,water,119.0
1,-13,-1,water,120.0
1,13,-17,water,83.0
1,8,-13,water,99.0
1,-15,-3,water,71.0
1,1,14,water,108.0
1,3,16,water,73.0
1,10,-8,water,46.0
1,-8,12,water,95.0
1,11,12,water,88.0
1,-12,3,water,88.0
1,-3,17,water,125.0
1,14,1,water,77.0
1,13,4,water,81.0
1,-10,13,water,79.0
1,13,7,water,89.0
1,-10,-8,water,93.0
1,12,-18,water,90.0
1,8,12,water,103.0
1,-16,12,water,104.0
1,-13,10,water,97.0
1,-13,0,water,88.0
1,2,-14,water,90.0
1,-5,14,water,119.0
1,-6,13,water,96.0
1,15,10,water,105.0
1,16,-2,water,89.0
1,14,-7,water,108.0
1,-5,19,water,104.0
1,12,11,water,67.0
1,-4,11,water,75.0
1,-10,18,water,117.0
1,13,5,water,68.0
1,10,-10,water,119.0
1,14,-8,water,101.0
1,-15,0,water,55.0
1,-7,-14,water,96.0
1,-2,-15,water,60.0
1,-11,11,water,97.0
1,-5,11,water,114.0
1,-21,6,water,91.0
1,-7,10,water,45.0
1,2,-16,water,107.0
1,-17,6,water,104.0
1,-11,-8,water,76.0
1,-1,15,water,45.0
1,15,-3,water,64.0
1,9,11,water,83.0
1,1,13,water,41.0
1,11,-9,water,106.0
1,10,14,water,79.0
1,11,10,water,79.0
1,15,7,water,105.0
1,-14,-5,water,50.0
1,14,-3,water,94.0
1,-14,4,water,90.0
1,-12,6,water,78.0
1,13,-11,water,108.0
1,-11,-4,water,76.0
1,-5,10,water,99.0
1,7,-11,water,80.0
1,13,14,water,54.0
1,-9,12,water,60.0
1,-9,-14,water,94.0
1,7,11,water,109.0
1,-8,15,water,94.0
1,9,13,water,92.0
1,0,-15,water,101.0
1,-11,15,water,72.0
1,-16,-3,water,44.0
1,15,-4,water,103.0
1,-1,13,water,118.0
1,3,-16,water,104.0
1,19,2,water,69.0
1,12,10,water,103.0
1,2,16,water,136.0
1,1,-14,water,82.0
1,5,13,water,83.0
1,8,13,water,82.0
1,-17,2,water,97.0
1,-16,6,water,108.0
1,-15,1,water,88.0
1,-3,11,water,90.0
1,9,-14,water,81.0
1,-3,-15,water,89.0
1,-12,10,water,66.0
1,4,-13,water,99.0
1,-4,17,water,64.0
1,-1,16,water,105.0
1,6,-13,water,93.0
1,9,-13,water,101.0
1,-10,12,water,75.0
1,17,-3,water,71.0
1,-4,-12,water,86.0
1,4,-15,water,88.0
1,-9,14,water,68.0
1,11,9,herb,1059.5
1,-15,-4,water,120.0
1,4,15,water,45.0
1,16,-9,water,64.0
1,12,-9,water,94.0
1,5,-13,water,131.0
1,-12,-12,water,90.0
1,-13,13,water,52.0
1,6,13,water,79.0
1,7,-14,water,103.0
1,10,-16,water,53.0
1,-3,16,water,69.0
1,11,6,water,115.0
1,-10,-12,water,91.0
1,-6,12,water,124.0
1,-5,13,water,110.0
1,-13,5,water,109.0
1,10,13,water,73.0
1,12,8,water,90.0
1,-1,17,water,106.0
1,-15,5,water,100.0
1,-5,12,water,79.0
1,14,-9,water,73.0
1,3,13,water,114.0
1,-12,-9,water,86.0
1,-13,-8,water,110.0
1,4,-14,water,104.0
1,-12,5,water,102.0
1,15,6,water,98.0
1,-12,8,water,101.0
1,-16,0,water,90.0
1,16,8,water,81.0
1,-12,11,water,104.0
1,-16,2,water,85.0
1,-11,9,water,114.0
1,-16,-2,water,133.0
1,-16,-10,water,69.0
1,-14,-4,water,69.0
1,15,-5,water,98.0
1,17,-7,water,78.0
1,-11,-10,water,80.0
1,-17,-1,water,81.0
1,-17,5,water,79.0
1,14,4,water,91.0
1,-16,-5,water,122.0
1,-13,11,water,70.0
1,-19,-1,water,78.0
1,-6,-15,water,78.0
1,-1,-14,water,84.0
1,-14,1,water,93.0
1,-7,-12,water,117.0
1,-18,0,water,58.0
1,-7,15,water,68.0
1,-12,-7,water,75.0
1,18,0,water,119.0
1,5,-18,water,70.0
1,-14,-6,water,77.0
1,-5,-15,water,85.0
1,-18,-3,water,131.0
1,-4,-14,water,88.0
1,-2,19,water,87.0
1,14,-5,water,120.0
1,13,-4,water,86.0
1,6,15,water,79.0
1,0,16,water,67.0
1,10,-11,water,61.0
1,14,9,water,85.0
1,10,-12,water,52.0
1,-18,6,water,78.0
1,-8,-13,water,84.0
1,12,-8,water,100.0
1,9,17,water,132.0
1,14,-2,water,114.0
1,-18,2,water,77.0
1,16,-6,water,76.0
1,-9,16,water,92.0
1,11,11,water,79.0
1,15,-10,water,88.0
1,-12,15,water,81.0
1,-19,2,water,99.0
1,14,-6,water,50.0
1,6,11,water,47.0
1,11,-10,water,60.0
1,5,-12,water,124.0
1,14,-15,water,36.0
1,14,8,water,69.0
1,-16,3,water,95.0
1,0,-17,water,96.0
1,7,-13,water,78.0
1,17,3,water,115.0
1,-17,3,water,115.0
1,-14,11,water,90.0
1,6,-11,water,56.0
1,-17,4,water,90.0
1,-11,-7,water,78.0
1,-3,-17,water,78.0
1,-15,3,water,104.0
1,-13,-4,water,63.0
1,5,14,water,88.0
1,-15,8,water,88.0
1,-5,16,water,122.0
1,-18,1,water,87.0
1,-13,-10,water,94.0
1,-15,-2,water,70.0
1,15,4,water,93.0
1,7,-16,water,113.0
1,-9,-11,water,65.0
1,15,8,water,79.0
1,-21,3,water,127.0
1,2,15,water,80.0
1,19,-5,water,79.0
1,-10,17,water,82.0
1,-4,14,water,101.0
1,15,13,water,105.0
1,-2,20,water,82.0
1,16,5,water,92.0
1,-15,-5,water,137.0
1,6,17,water,96.0
1,-14,-2,water,91.0
1,6,-14,water,101.0
1,4,-17,water,123.0
1,-1,-16,water,61.0
1,-2,15,water,100.0
1,14,2,water,88.0
1,11,16,water,82.0
1,-12,12,water,112.0
1,-7,-13,water,124.0
1,-12,-8,water,95.0
1,5,-16,water,115.0
1,-14,8,water,49.0
1,-4,15,water,102.0
1,17,-1,water,56.0
1,-15,9,water,85.0
1,18,3,water,93.0
1,19,1,water,62.0
1,-13,-9,water,49.0
1,15,-2,water,87.0
1,-2,17,water,81.0
1,3,-19,water,97.0
1,7,15,water,70.0
1,-2,-16,water,82.0
1,-4,-15,water,103.0
1,17,-6,herb,1202.5
1,-7,13,water,88.0
1,15,-7,water,108.0
1,15,11,water,98.0
1,-7,-15,water,133.0
1,0,17,water,100.0
1,-6,-18,water,87.0
1,13,-6,water,92.0
1,-3,13,water,128.0
1,11,-11,water,113.0
1,15,0,water,72.0
1,-16,7,water,98.0
1,16,4,water,110.0
1,-16,1,water,112.0
1,-13,-7,water,94.0
1,-11,-11,water,78.0
1,-15,6,water,140.0
1,15,-8,water,121.0
1,-15,-12,water,84.0
1,-4,18,water,66.0
1,8,17,water,109.0
1,13,-9,water,82.0
1,-18,-9,water,74.0
1,-14,-8,water,117.0
1,-5,-17,water,104.0
1,3,-15,water,104.0
1,-7,17,water,93.0
1,3,-17,water,92.0
1,-17,-4,water,73.0
1,15,-6,water,92.0
1,12,-13,water,110.0
1,9,-15,water,95.0
1,-15,4,water,106.0
1,5,-20,water,82.0
1,-1,-21,water,112.0
1,-17,0,water,95.0
1,-13,14,water,78.0
1,15,3,water,82.0
1,17,-8,water,82.0
1,6,-18,water,89.0
1,-3,-16,water,69.0
1,5,-15,water,93.0
1,3,15,water,112.0
1,17,1,water,80.0
1,-6,14,water,111.0
1,13,-7,water,86.0
1,15,9,water,82.0
1,14,7,water,107.0
1,8,14,water,77.0
1,-14,7,water,59.0
1,6,-17,water,101.0
1,-4,16,water,103.0
1,-16,4,water,107.0
1,-10,-14,water,105.0
1,15,2,water,88.0
1,-14,-9,water,121.0
1,-14,-11,water,94.0
1,18,-5,water,79.0
1,16,7,water,72.0
1,-9,13,water,75.0
1,8,15,water,98.0
1,1,-16,water,106.0
1,3,21,water,59.0
1,1,-17,water,67.0
1,20,4,water,38.0
1,-17,8,water,95.0
1,-13,-11,water,85.0
1,10,-13,water,80.0
1,-15,-10,water,123.0
1,9,15,water,107.0
1,13,9,water,61.0
1,16,3,water,117.0
1,-3,-19,water,75.0
1,-8,-16,water,115.0
1,15,1,water,86.0
1,-4,-16,water,72.0
1,-4,-17,water,105.0
1,8,-15,water,75.0
1,12,9,water,80.0
1,-9,-13,water,45.0
1,13,12,water,111.0
1,10,-17,water,102.0
1,13,-8,water,86.0
1,6,-15,water,86.0
1,-8,13,water,97.0
1,-7,-22,water,107.0
1,-11,-14,water,71.0
1,12,-12,water,86.0
1,3,17,water,86.0
1,8,16,water,124.0
1,-7,14,water,62.0
1,-1,-17,water,98.0
1,12,12,water,79.0
1,1,17,water,111.0
1,-4,-24,water,64.0
1,-19,13,water,84.0
1,-16,11,water,60.0
1,16,1,water,63.0
1,-16,10,water,102.0
1,11,-16,water,107.0
1,-6,-17,water,51.0
1,-11,14,water,65.0
1,-9,-12,water,69.0
1,17,8,water,86.0
1,-9,15,water,113.0
1,-7,16,water,81.0
1,-13,8,water,88.0
1,1,16,water,109.0
1,-16,-4,water,81.0
1,12,-11,water,71.0
1,-20,-6,water,92.0
1,-8,17,water,111.0
1,9,18,water,102.0
1,6,16,water,137.0
1,-7,19,water,90.0
1,20,-2,water,121.0
1,-17,7,water,110.0
1,16,13,water,93.0
1,-6,24,water,87.0
1,-16,5,water,67.0
1,12,13,water,86.0
1,13,8,water,80.0
1,18,-2,water,90.0
1,-4,-18,water,129.0
1,0,-18,water,35.0
1,-15,2,water,98.0
1,-14,10,water,91.0
1,-13,-12,water,84.0
1,-9,-20,water,98.0
1,13,13,water,132.0
1,16,-1,water,74.0
1,13,-14,water,112.0
1,-7,18,water,89.0
1,-10,15,water,64.0
1,15,-9,water,85.0
1,22,1,water,104.0
1,2,-17,water,70.0
1,-12,-10,water,103.0
1,17,-2,water,98.0
1,0,-19,water,115.0
1,13,11,water,82.0
1,-17,-8,water,85.0
1,11,14,water,64.0
1,0,19,water,67.0
1,12,14,water,100.0
1,16,-8,water,92.0
1,-17,-11,water,75.0
1,-4,19,water,72.0
1,14,12,water,114.0
1,-19,6,water,69.0
1,-15,-11,water,60.0
1,-11,17,water,82.0
1,-18,-2,water,65.0
1,-8,14,water,80.0
1,4,-16,water,97.0
1,17,2,water,85.0
1,5,18,water,50.0
1,-8,-14,water,91.0
1,-15,10,water,68.0
1,13,-15,water,89.0
1,-9,-16,water,45.0
1,13,10,water,72.0
1,-2,-21,water,61.0
1,-12,-14,water,103.0
1,-17,-7,water,90.0
1,-22,1,water,106.0
1,13,-13,water,98.0
1,7,-17,water,124.0
1,17,4,water,116.0
1,-21,4,water,78.0
1,4,19,water,84.0
1,-12,-15,water,101.0
1,-10,-13,water,86.0
1,-18,-1,water,55.0
1,-3,-18,water,110.0
1,-11,-12,water,66.0
1,9,14,water,125.0
1,15,-12,water,115.0
1,1,18,water,133.0
1,18,-3,water,109.0
1,-14,6,water,105.0
1,4,16,water,100.0
1,-7,-18,water,101.0
1,-5,15,water,97.0
1,-19,-15,water,54.0
1,-15,-6,water,115.0
1,-15,11,water,71.0
1,19,-1,water,39.0
1,12,16,water,66.0
1,-17,-5,water,114.0
1,-22,-3,water,126.0
1,-14,9,water,80.0
1,-14,-10,water,65.0
1,-5,-16,water,88.0
1,-19,0,water,90.0
1,-7,-19,water,75.0
1,-17,10,water,79.0
1,16,-10,water,69.0
1,-17,-9,water,90.0
1,-2,18,water,94.0
1,12,-15,water,79.0
1,14,-12,water,117.0
1,-19,1,water,77.0
1,-3,18,water,61.0
1,14,-10,water,70.0
1,14,10,water,101.0
1,-18,-4,water,104.0
1,-12,-13,water,61.0
1,-1,-24,water,120.0
1,8,-17,water,72.0
1,2,18,water,117.0
1,-6,19,water,72.0
1,17,6,water,123.0
1,17,9,water,81.0
1,4,18,water,136.0
1,16,2,water,112.0
1,-12,13,water,91.0
1,10,-14,water,89.0
1,-14,-19,water,99.0
1,16,-5,water,97.0
1,-2,-17,water,80.0
1,7,-18,water,63.0
1,-17,1,water,67.0
1,18,-1,water,109.0
1,-12,17,water,73.0
1,1,-18,water,101.0
1,-16,9,water,61.0
1,-14,16,water,98.0
1,16,-11,water,79.0
1,20,7,water,68.0
1,19,5,water,75.0
1,-18,3,water,94.0
1,17,7,water,81.0
1,5,-17,water,120.0
1,15,16,water,81.0
1,15,-15,water,67.0
1,-15,12,water,95.0
1,-13,-14,water,85.0
1,0,21,water,107.0
1,17,5,water,106.0
1,9,-17,water,86.0
1,-14,-12,water,92.0
1,6,18,water,98.0
1,-16,-12,water,81.0
1,7,18,water,92.0
1,-20,9,water,96.0
1,-14,12,water,100.0
1,10,19,water,91.0
1,3,18,water,94.0
1,18,6,water,114.0
1,-8,-19,water,82.0
1,-10,-15,water,101.0
1,-6,16,water,92.0
1,21,2,water,130.0
1,19,12,water,112.0
1,2,23,water,115.0
1,1,19,water,77.0
1,18,1,water,74.0
1,-13,12,water,77.0
1,18,-11,water,75.0
1,-16,-11,water,107.0
1,16,-7,water,52.0
1,-16,-9,water,98.0
1,16,6,water,106.0
1,-6,17,water,79.0
1,-19,-2,water,77.0
1,16,-4,water,79.0
1,18,4,water,123.0
1,-17,13,debris,52.0
1,-14,13,debris,32.0
1,-19,4,debris,24.0
1,14,11,debris,57.0
1,-16,-8,debris,51.0
1,-5,-21,debris,60.0
1,-20,2,debris,45.0
1,-6,-19,debris,24.0
1,18,-8,debris,31.0
1,18,-4,debris,59.0
1,-20,0,debris,77.0
1,-19,-6,debris,45.0
1,-18,4,debris,18.0
1,17,-4,debris,14.0
1,5,-19,debris,25.0
1,18,-9,debris,39.0
1,19,-4,debris,68.0
1,2,-18,debris,54.0
1,15,12,debris,19.0
1,-8,20,debris,35.0
1,11,-13,debris,47.0
1,12,-14,debris,10.0
1,21,1,debris,65.0
1,-14,15,debris,54.0
1,11,13,debris,12.0
1,-16,8,debris,28.0
1,-18,-8,debris,31.0
1,-20,-1,debris,35.0
1,20,0,debris,39.0
1,18,2,debris,23.0
1,2,19,debris,47.0
1,-2,-19,debris,37.0
1,16,9,debris,31.0
1,-5,18,debris,37.0
1,-12,-11,debris,44.0
1,11,-17,debris,46.0
1,-21,5,debris,68.0
1,12,-17,debris,26.0
1,11,15,debris,64.0
1,-20,-3,debris,32.0
1,19,0,debris,26.0
1,-3,21,debris,32.0
1,-15,-13,debris,69.0
1,-7,-16,debris,47.0
1,9,16,debris,61.0
1,-13,-13,debris,41.0
1,-1,-19,debris,41.0
1,10,-18,debris,50.0
1,8,22,debris,41.0
1,-8,-15,debris,35.0
1,17,-14,debris,41.0
1,13,-12,debris,39.0
1,16,-14,debris,55.0
1,3,22,debris,8.0
1,20,6,debris,78.0
1,11,-14,debris,54.0
1,18,15,debris,71.0
1,-7,-17,debris,24.0
1,-5,-18,debris,-4.0
1,-14,14,debris,28.0
1,8,-16,debris,31.0
1,-19,-3,debris,47.0
1,5,20,debris,41.0
1,20,-6,debris,25.0
1,-16,17,debris,74.0
1,-11,-16,debris,28.0
1,17,15,debris,45.0
1,-8,16,debris,33.0
1,17,-10,debris,36.0
1,11,-20,debris,47.0
1,9,-16,debris,46.0
1,10,16,debris,16.0
1,-18,11,debris,38.0
1,5,17,debris,59.0
1,19,-3,debris,10.0
1,15,14,debris,26.0
1,0,-3,herb,919.0
1,0,-2,herb,968.0
1,-1,-1,herb,972.0
1,0,-1,herb,953.0
1,0,0,floating,1525.2
1,5,-11,floating,569.0
1,1,5,herb,980.0
1,2,3,herb,955.0
1,8,3,floating,1071.0
1,1,-2,herb,970.0
1,2,0,herb,961.0
1,0,3,floating,1613.8
1,3,-4,herb,969.0
1,2,-1,herb,997.0
1,-2,-5,herb,992.5
1,1,0,herb,1012.0
1,5,3,floating,2096.5
1,-8,4,floating,1094.0
1,1,-5,herb,994.0
1,-2,1,herb,1005.5
1,0,-5,herb,1044.5
1,-2,-2,floating,1637.5
1,-1,5,floating,1653.2
1,2,6,herb,1006.5
1,1,-3,herb,1009.5
1,-2,-7,herb,996.0
1,-5,0,herb,1036.0
1,3,5,herb,978.0
1,-3,-4,herb,1000.0
1,-4,4,herb,1063.0
1,3,2,herb,975.5
1,0,5,herb,969.0
1,4,2,herb,963.5
1,0,7,floating,2062.0
1,4,-3,herb,984.0
1,5,0,herb,1012.0
1,6,-2,herb,1019.0
1,4,0,herb,996.0
1,4,-2,herb,1050.0
1,6,-6,herb,1045.0
1,0,8,water,120.8
1,6,-5,herb,1025.0
1,5,-7,herb,979.5
2,-13,2,floating,39.0
2,-5,-7,herb,1167.5
2,4,-9,herb,1166.5
2,-3,9,water,114.0
2,-8,-9,water,81.0
2,-6,-7,herb,1332.5
2,0,-14,water,110.0
2,9,4,water,117.0
2,5,9,water,65.0
2,9,12,water,98.0
2,12,-3,water,68.0
2,-10,-4,water,135.0
2,-8,-2,water,73.0
2,-14,3,water,112.0
2,-7,3,floating,1705.2
2,11,-3,water,109.0
2,-7,-8,water,116.0
2,4,12,water,114.0
2,9,0,water,78.0
2,8,8,water,84.0
2,-8,-4,herb,1360.5
2,7,9,water,104.0
2,-1,-15,water,85.0
2,1,11,herb,1198.5
2,9,5,water,121.0
2,7,12,water,96.0
2,7,8,water,94.0
